key_droid	key_apple	base_value	lang_value	base_note	lang_note
food_info_types_exercise.6	dozeExercise.Variety.Text.6	Hiking	Хайкинг (длительная прогулка, пешеходный туризм)		
food_info_types_exercise.7	dozeExercise.Variety.Text.7	Housework	Работа по дому		
food_info_types_exercise.8	dozeExercise.Variety.Text.8	Ice-skating	Катание на коньках		
food_info_types_exercise.9	dozeExercise.Variety.Text.9	Inline skating	Роллерблейдинг		
food_info_types_exercise.10	dozeExercise.Variety.Text.10	Juggling	Жонглирование		
food_info_types_exercise.11	dozeExercise.Variety.Text.11	Jumping on a trampoline	Прыжки на батуте		
food_info_types_exercise.12	dozeExercise.Variety.Text.12	Paddle boating	Катание на катамаране		
food_info_types_exercise.13	dozeExercise.Variety.Text.13	Playing frisbee	Игра с летающим диском (фрисби)		
food_info_types_exercise.14	dozeExercise.Variety.Text.14	Roller-skating	Катание на роликах		
food_info_types_exercise.15	dozeExercise.Variety.Text.15	Shooting baskets	Бросание мяча в корзину		
food_info_types_exercise.16	dozeExercise.Variety.Text.16	Shoveling light snow	Сгребание лёгкого снега		
food_info_types_exercise.17	dozeExercise.Variety.Text.17	Skateboarding	Скейтбординг		
food_info_types_exercise.18	dozeExercise.Variety.Text.18	Snorkeling	Сноркелинг		
food_info_types_exercise.19	dozeExercise.Variety.Text.19	Surfing	Сёрфинг		
food_info_types_exercise.20	dozeExercise.Variety.Text.20	Swimming recreationally	Свободное плавание		
food_info_types_exercise.21	dozeExercise.Variety.Text.21	Tennis (doubles)	Парный теннис		
food_info_types_exercise.22	dozeExercise.Variety.Text.22	Treading water	Вертикальное удержание на плаву		
food_info_types_exercise.23	dozeExercise.Variety.Text.23	Walking briskly (4 mph)	Быстрая ходьба (6–7 км/ч)		
food_info_types_exercise.24	dozeExercise.Variety.Text.24	Water aerobics	Аквааэробика		
food_info_types_exercise.25	dozeExercise.Variety.Text.25	Waterskiing	Водные лыжи		
food_info_types_exercise.26	dozeExercise.Variety.Text.26	Yard work	Работа по саду		
food_info_types_exercise.27	dozeExercise.Variety.Text.27	Yoga	Йога		
food_info_types_exercise.28	dozeExercise.Variety.Text.28	Backpacking	Поход с рюкзаком		
food_info_types_exercise.29	dozeExercise.Variety.Text.29	Basketball	Баскетбол		
food_info_types_exercise.30	dozeExercise.Variety.Text.30	Bicycling uphill	Горный велосипед		
food_info_types_exercise.31	dozeExercise.Variety.Text.31	Circuit weight training	Силовые тренировки		
food_info_types_exercise.32	dozeExercise.Variety.Text.32	Cross-country skiing	Лыжный бег		
food_info_types_exercise.33	dozeExercise.Variety.Text.33	Football	Американский футбол		
food_info_types_exercise.34	dozeExercise.Variety.Text.34	Hockey	Хоккей		
food_info_types_exercise.35	dozeExercise.Variety.Text.35	Jogging	Бег трусцой		
food_info_types_exercise.36	dozeExercise.Variety.Text.36	Jumping jacks	Прыжки "ноги вместе – ноги врозь"		
food_info_types_exercise.37	dozeExercise.Variety.Text.37	Jumping rope	Прыжки со скакалкой		
food_info_types_exercise.38	dozeExercise.Variety.Text.38	Lacrosse	Лакросс		
food_info_types_exercise.39	dozeExercise.Variety.Text.39	Push-ups	Отжимания		
food_info_types_exercise.40	dozeExercise.Variety.Text.40	Pull-ups	Подтягивания		
food_info_types_exercise.41	dozeExercise.Variety.Text.41	Racquetball	Ракетбол		
food_info_types_exercise.42	dozeExercise.Variety.Text.42	Rock climbing	Скалолазание		
food_info_types_exercise.43	dozeExercise.Variety.Text.43	Rugby	Регби		
food_info_types_exercise.44	dozeExercise.Variety.Text.44	Running	Бег		
food_info_types_exercise.45	dozeExercise.Variety.Text.45	Scuba diving	Дайвинг с аквалангом		
food_info_types_exercise.46	dozeExercise.Variety.Text.46	Tennis (singles)	Теннис		
food_info_types_exercise.47	dozeExercise.Variety.Text.47	Soccer	Футбол		
food_info_types_exercise.48	dozeExercise.Variety.Text.48	Speed skating	Конькобежный спорт		
food_info_types_exercise.49	dozeExercise.Variety.Text.49	Squash	Сквош		
food_info_types_exercise.50	dozeExercise.Variety.Text.50	Step aerobics	Аэробика на степе		
food_info_types_exercise.51	dozeExercise.Variety.Text.51	Swimming laps	Спортивное плавание		
food_info_types_exercise.52	dozeExercise.Variety.Text.52	Walking briskly uphill	Быстрая ходьба в гору		
food_info_types_exercise.53	dozeExercise.Variety.Text.53	Water jogging	Беговые движения на плаву		
flaxseeds	dozeFlaxseeds.heading	Flaxseeds	Семена льна	heading for daily data entry item	
food_info_serving_sizes_flaxseeds_imperial.0	dozeFlaxseeds.Serving.imperial.0	1 tablespoon ground	1 столовая ложка измельчённых		
food_info_serving_sizes_flaxseeds_metric.0	dozeFlaxseeds.Serving.metric.0	1 tablespoon ground	1 столовая ложка измельчённых		
food_info_types_flaxseeds.0	dozeFlaxseeds.Variety.Text.0	Brown flaxseeds	Семена коричневого льна		
food_info_types_flaxseeds.1	dozeFlaxseeds.Variety.Text.1	Golden flaxseeds	Семена белого льна		
other_fruits	dozeFruitsOther.heading	Other Fruits	Другие Фрукты	heading for daily data entry item	
food_info_serving_sizes_other_fruits_imperial.0	dozeFruitsOther.Serving.imperial.0	1 medium-sized fruit	1 фрукт среднего размера		
food_info_serving_sizes_other_fruits_imperial.1	dozeFruitsOther.Serving.imperial.1	1 cup cut-up fruit	1 чашка нарезанных фруктов		
food_info_serving_sizes_other_fruits_imperial.2	dozeFruitsOther.Serving.imperial.2	¼ cup dried fruit	¼ чашки сушёного фрукта		
food_info_serving_sizes_other_fruits_metric.0	dozeFruitsOther.Serving.metric.0	1 medium-sized fruit	1 фрукт среднего размера		
food_info_serving_sizes_other_fruits_metric.1	dozeFruitsOther.Serving.metric.1	120 g cut-up fruit	120 г нарезанного фрукта		
food_info_serving_sizes_other_fruits_metric.2	dozeFruitsOther.Serving.metric.2	40 g dried fruit	40 г сушёного фрукта		
food_info_types_other_fruits.0	dozeFruitsOther.Variety.Text.0	Apples	Яблоки		
food_info_types_other_fruits.1	dozeFruitsOther.Variety.Text.1	Apricots	Курага		
food_info_types_other_fruits.2	dozeFruitsOther.Variety.Text.2	Avocados	Авокадо		
food_info_types_other_fruits.3	dozeFruitsOther.Variety.Text.3	Bananas	Бананы		
food_info_types_other_fruits.4	dozeFruitsOther.Variety.Text.4	Cantaloupe	Дыня мускусная (канталупа)		
food_info_types_other_fruits.5	dozeFruitsOther.Variety.Text.5	Clementines	Мандарины (клементины)		
food_info_types_other_fruits.6	dozeFruitsOther.Variety.Text.6	Dates	Финики		
food_info_types_other_fruits.7	dozeFruitsOther.Variety.Text.7	Figs	Сушёный инжир		
food_info_types_other_fruits.8	dozeFruitsOther.Variety.Text.8	Grapefruit	Грейпфрут		
food_info_types_other_fruits.9	dozeFruitsOther.Variety.Text.9	Honeydew	Дыня Медовая		
food_info_types_other_fruits.10	dozeFruitsOther.Variety.Text.10	Kiwifruit	Киви		
food_info_types_other_fruits.11	dozeFruitsOther.Variety.Text.11	Lemons	Лимоны		
food_info_types_other_fruits.12	dozeFruitsOther.Variety.Text.12	Limes	Лаймы		
food_info_types_other_fruits.13	dozeFruitsOther.Variety.Text.13	Lychees	Личи		
food_info_types_other_fruits.14	dozeFruitsOther.Variety.Text.14	Mangos	Манго		
food_info_types_other_fruits.15	dozeFruitsOther.Variety.Text.15	Nectarines	Нектарины		
food_info_types_other_fruits.16	dozeFruitsOther.Variety.Text.16	Oranges	Апельсины		
food_info_types_other_fruits.17	dozeFruitsOther.Variety.Text.17	Papaya	Папайя		
food_info_types_other_fruits.18	dozeFruitsOther.Variety.Text.18	Passion fruit	Маракуйя		
food_info_types_other_fruits.19	dozeFruitsOther.Variety.Text.19	Peaches	Персики		
food_info_types_other_fruits.20	dozeFruitsOther.Variety.Text.20	Pears	Груши		
food_info_types_other_fruits.21	dozeFruitsOther.Variety.Text.21	Pineapple	Ананас		
food_info_types_other_fruits.22	dozeFruitsOther.Variety.Text.22	Plums (especially black plums)	Сливы (особенно тёмные сливы)		
food_info_types_other_fruits.23	dozeFruitsOther.Variety.Text.23	Pluots	Плумкот		
food_info_types_other_fruits.24	dozeFruitsOther.Variety.Text.24	Pomegranates	Гранат		
food_info_types_other_fruits.25	dozeFruitsOther.Variety.Text.25	Prunes	Чернослив		
food_info_types_other_fruits.26	dozeFruitsOther.Variety.Text.26	Tangerines	Мандарины		
food_info_types_other_fruits.27	dozeFruitsOther.Variety.Text.27	Watermelon	Арбуз		
greens	dozeGreens.heading	Greens	Листовые Овощи	heading for daily data entry item	
food_info_serving_sizes_greens_imperial.0	dozeGreens.Serving.imperial.0	1 cup raw	1 чашка сырых		
food_info_serving_sizes_greens_imperial.1	dozeGreens.Serving.imperial.1	½ cup cooked	½ чашки приготовленных		
food_info_serving_sizes_greens_metric.0	dozeGreens.Serving.metric.0	60 g raw	60 г сырых		
food_info_serving_sizes_greens_metric.1	dozeGreens.Serving.metric.1	90 g cooked	90 г приготовленных		
food_info_types_greens.0	dozeGreens.Variety.Text.0	Arugula	Руккола		
food_info_types_greens.1	dozeGreens.Variety.Text.1	Beet greens	Cвекольная ботва		
food_info_types_greens.2	dozeGreens.Variety.Text.2	Collard greens	Листовая капуста		
food_info_types_greens.3	dozeGreens.Variety.Text.3	Kale (black, green, and red)	Кудрявая капуста кейл (тёмная, зелёная и красная)		
food_info_types_greens.4	dozeGreens.Variety.Text.4	Mesclun mix (assorted young salad greens)	Месклан (ассорти из молодых салатных листьев)		
food_info_types_greens.5	dozeGreens.Variety.Text.5	Mustard greens	Горчица листовая		
food_info_types_greens.6	dozeGreens.Variety.Text.6	Sorrel	Щавель		
food_info_types_greens.7	dozeGreens.Variety.Text.7	Spinach	Шпинат		
food_info_types_greens.8	dozeGreens.Variety.Text.8	Swiss chard	Мангольд		
food_info_types_greens.9	dozeGreens.Variety.Text.9	Turnip greens	Ботва репы		
nuts	dozeNuts.heading	Nuts and Seeds	Орехи и Семена	heading for daily data entry item	
food_info_serving_sizes_nuts_imperial.0	dozeNuts.Serving.imperial.0	¼ cup nuts or seeds	¼ чашки орехов или семян		
food_info_serving_sizes_nuts_imperial.1	dozeNuts.Serving.imperial.1	2 tablespoons nut or seed butter	2 столовые ложки пасты из орехов или семян		
food_info_serving_sizes_nuts_metric.0	dozeNuts.Serving.metric.0	30 g nuts or seeds	30 г орехов или семян		
food_info_serving_sizes_nuts_metric.1	dozeNuts.Serving.metric.1	2 tablespoons nut or seed butter	2 столовые ложки пасты из орехов или семян		
food_info_types_nuts.0	dozeNuts.Variety.Text.0	Almonds	Миндаль		
food_info_types_nuts.1	dozeNuts.Variety.Text.1	Brazil nuts	Бразильские орехи		
food_info_types_nuts.2	dozeNuts.Variety.Text.2	Cashews	Кешью		
food_info_types_nuts.3	dozeNuts.Variety.Text.3	Chia seeds	Семена чиа		
food_info_types_nuts.4	dozeNuts.Variety.Text.4	Hazelnuts	Фундук		
food_info_types_nuts.5	dozeNuts.Variety.Text.5	Hemp seeds	Семена конопли		
food_info_types_nuts.6	dozeNuts.Variety.Text.6	Macadamia nuts	Макадамия		
food_info_types_nuts.7	dozeNuts.Variety.Text.7	Peanuts	Арахис		
food_info_types_nuts.8	dozeNuts.Variety.Text.8	Pecans	Орех пекан		
food_info_types_nuts.9	dozeNuts.Variety.Text.9	Pistachios	Фисташки		
food_info_types_nuts.10	dozeNuts.Variety.Text.10	Pumpkin seeds	Семена тыквы		
food_info_types_nuts.11	dozeNuts.Variety.Text.11	Sesame seeds	Кунжут		
food_info_types_nuts.12	dozeNuts.Variety.Text.12	Sunflower seeds	Семечки подсолнечника		
food_info_types_nuts.13	dozeNuts.Variety.Text.13	Walnuts	Грецкие орехи		
OK	dozeOtherInfo.confirm	OK	ОК	Daily Dozen supplement info alert: dismissal button text	
	dozeOtherInfo.message	Vitamin B12 is essential for your health but does not count towards your daily servings.\n\nVitamin B12 is included in this app to provide you with an easy way to track your intake.	Витамин B12 крайне важен для вашего здоровья, но он не считается с другими ежедневными порциями.\n\nВитамин B12 добавлен в это приложение, чтобы облегчить отслеживание приема добавки.	Daily Dozen supplement info alert: message	
	dozeOtherInfo.section	Supplements	Пищевые добавки	Daily Dozen daily entry section heading	
	dozeOtherInfo.title	Supplements	Пищевые добавки	Daily Dozen supplement info alert: title	
spices	dozeSpices.heading	Herbs and Spices	Травы и Специи	heading for daily data entry item	
food_info_serving_sizes_spices_imperial.0	dozeSpices.Serving.imperial.0	¼ teaspoon of turmeric	¼ чайной ложки куркумы		
food_info_serving_sizes_spices_imperial.1	dozeSpices.Serving.imperial.1	Any other (salt-free) herbs and spices you enjoy	Другие любимые пряности (без соли)		
food_info_serving_sizes_spices_metric.0	dozeSpices.Serving.metric.0	¼ teaspoon of turmeric	¼ чайной ложки куркумы		
food_info_serving_sizes_spices_metric.1	dozeSpices.Serving.metric.1	Any other (salt-free) herbs and spices you enjoy	Другие любимые пряности (без соли)		
food_info_types_spices.0	dozeSpices.Variety.Text.0	Allspice	Душистый перец		
food_info_types_spices.1	dozeSpices.Variety.Text.1	Barberries	Барбарис		
food_info_types_spices.2	dozeSpices.Variety.Text.2	Basil	Базилик		
food_info_types_spices.3	dozeSpices.Variety.Text.3	Bay leaves	Лавровый лист		
food_info_types_spices.4	dozeSpices.Variety.Text.4	Cardamom	Кардамон		
food_info_types_spices.5	dozeSpices.Variety.Text.5	Chili powder	Молотый чили		
food_info_types_spices.6	dozeSpices.Variety.Text.6	Cilantro	Кориандр (кинза)		
food_info_types_spices.7	dozeSpices.Variety.Text.7	Cinnamon	Корица		
food_info_types_spices.8	dozeSpices.Variety.Text.8	Cloves	Гвоздика		
food_info_types_spices.9	dozeSpices.Variety.Text.9	Coriander	Семена кориандра		
food_info_types_spices.10	dozeSpices.Variety.Text.10	Cumin	Зира (кумин)		
food_info_types_spices.11	dozeSpices.Variety.Text.11	Curry powder	Карри		
food_info_types_spices.12	dozeSpices.Variety.Text.12	Dill	Укроп		
food_info_types_spices.13	dozeSpices.Variety.Text.13	Fenugreek	Пажитник		
food_info_types_spices.14	dozeSpices.Variety.Text.14	Garlic	Чеснок		
food_info_types_spices.15	dozeSpices.Variety.Text.15	Ginger	Имбирь		
food_info_types_spices.16	dozeSpices.Variety.Text.16	Horseradish	Хрен		
food_info_types_spices.17	dozeSpices.Variety.Text.17	Lemongrass	Лемонграсс		
food_info_types_spices.18	dozeSpices.Variety.Text.18	Marjoram	Майоран		
food_info_types_spices.19	dozeSpices.Variety.Text.19	Mustard powder	Горчичный порошок		
food_info_types_spices.20	dozeSpices.Variety.Text.20	Nutmeg	Мускатный орех		
food_info_types_spices.21	dozeSpices.Variety.Text.21	Oregano	Орегано (душица)		
food_info_types_spices.22	dozeSpices.Variety.Text.22	Smoked paprika	Копченая паприка		
food_info_types_spices.23	dozeSpices.Variety.Text.23	Parsley	Петрушка		
food_info_types_spices.24	dozeSpices.Variety.Text.24	Pepper	Перец		
food_info_types_spices.25	dozeSpices.Variety.Text.25	Peppermint	Перечная мята		
food_info_types_spices.26	dozeSpices.Variety.Text.26	Rosemary	Розмарин		
food_info_types_spices.27	dozeSpices.Variety.Text.27	Saffron	Шафран		
food_info_types_spices.28	dozeSpices.Variety.Text.28	Sage	Шалфей		
food_info_types_spices.29	dozeSpices.Variety.Text.29	Thyme	Тимьян		
food_info_types_spices.30	dozeSpices.Variety.Text.30	Turmeric	Куркума		
food_info_types_spices.31	dozeSpices.Variety.Text.31	Vanilla	Ваниль		
cruciferous_vegetables	dozeVegetablesCruciferous.heading	Cruciferous Vegetables	Крестоцветные Овощи	heading for daily data entry item	
food_info_serving_sizes_cruciferous_vegetables_imperial.0	dozeVegetablesCruciferous.Serving.imperial.0	½ cup chopped	½ чашки нарезанных		
food_info_serving_sizes_cruciferous_vegetables_imperial.1	dozeVegetablesCruciferous.Serving.imperial.1	½ cup Brussels sprouts	½ чашки брюссельской капусты		
food_info_serving_sizes_cruciferous_vegetables_imperial.2	dozeVegetablesCruciferous.Serving.imperial.2	¼ cup Broccoli sprouts	¼ чашки проростков брокколи		
food_info_serving_sizes_cruciferous_vegetables_imperial.3	dozeVegetablesCruciferous.Serving.imperial.3	1 tablespoon horseradish	1 столовая ложка хрена		
food_info_serving_sizes_cruciferous_vegetables_metric.0	dozeVegetablesCruciferous.Serving.metric.0	30–80 g chopped	30–80 г нарезанных		
food_info_serving_sizes_cruciferous_vegetables_metric.1	dozeVegetablesCruciferous.Serving.metric.1	78 g Brussels sprouts	78 г брюссельской капусты		
food_info_serving_sizes_cruciferous_vegetables_metric.2	dozeVegetablesCruciferous.Serving.metric.2	14 g Broccoli sprouts	14 г проростков брокколи		
food_info_serving_sizes_cruciferous_vegetables_metric.3	dozeVegetablesCruciferous.Serving.metric.3	1 tablespoon horseradish	1 столовая ложка хрена		
food_info_types_cruciferous_vegetables.0	dozeVegetablesCruciferous.Variety.Text.0	Arugula	Руккола		
food_info_types_cruciferous_vegetables.1	dozeVegetablesCruciferous.Variety.Text.1	Bok choy	Пак-чой		
food_info_types_cruciferous_vegetables.2	dozeVegetablesCruciferous.Variety.Text.2	Broccoli (incl. Romanesco)	Брокколи (включая романеско)		
food_info_types_cruciferous_vegetables.3	dozeVegetablesCruciferous.Variety.Text.3	Brussels sprouts	Брюссельская капуста		
food_info_types_cruciferous_vegetables.4	dozeVegetablesCruciferous.Variety.Text.4	Cabbage (green, red and savoy)	Капуста (белокочанная, красная и савойская)		
food_info_types_cruciferous_vegetables.5	dozeVegetablesCruciferous.Variety.Text.5	Cauliflower (white, green, orange and purple)	Цветная капуста (белая, зеленая, оранжевая, фиолетовая)		
food_info_types_cruciferous_vegetables.6	dozeVegetablesCruciferous.Variety.Text.6	Collard greens	Листовая капуста Коллард		
food_info_types_cruciferous_vegetables.7	dozeVegetablesCruciferous.Variety.Text.7	Horseradish	Хрен		
food_info_types_cruciferous_vegetables.8	dozeVegetablesCruciferous.Variety.Text.8	Kale (black, green, and red)	Кудрявая капуста кейл (тёмная, зелёная и красная)		
food_info_types_cruciferous_vegetables.9	dozeVegetablesCruciferous.Variety.Text.9	Kohlrabi (green and purple)	Кольраби (зеленая и фиолетовая)		
food_info_types_cruciferous_vegetables.10	dozeVegetablesCruciferous.Variety.Text.10	Mustard greens	Горчица листовая		
food_info_types_cruciferous_vegetables.11	dozeVegetablesCruciferous.Variety.Text.11	Radishes	Редис		
food_info_types_cruciferous_vegetables.12	dozeVegetablesCruciferous.Variety.Text.12	Turnip greens	Ботва репы		
food_info_types_cruciferous_vegetables.13	dozeVegetablesCruciferous.Variety.Text.13	Watercress	Водяной кресс		
other_vegetables	dozeVegetablesOther.heading	Other Vegetables	Прочие Овощи	heading for daily data entry item	
food_info_serving_sizes_other_vegetables_imperial.0	dozeVegetablesOther.Serving.imperial.0	1 cup raw leafy vegetables	1 чашка сырых листовых овощей		
food_info_serving_sizes_other_vegetables_imperial.1	dozeVegetablesOther.Serving.imperial.1	½ cup raw or cooked nonleafy vegetables	½ чашки сырых или приготовленных нелистовых овощей		
food_info_serving_sizes_other_vegetables_imperial.2	dozeVegetablesOther.Serving.imperial.2	½ cup vegetable juice	½ чашки овощного сока		
food_info_serving_sizes_other_vegetables_imperial.3	dozeVegetablesOther.Serving.imperial.3	¼ cup dried mushrooms	¼ чашки сушёных грибов		
