key_droid	key_apple	base_value	lang_value	base_comment
food_info_types_spices[5]	dozeSpicesVarietyText[5]	Chili powder	Chili w proszku	
food_info_types_spices[6]	dozeSpicesVarietyText[6]	Cilantro	Kolendra	
food_info_types_spices[7]	dozeSpicesVarietyText[7]	Cinnamon	Cynamon	
food_info_types_spices[8]	dozeSpicesVarietyText[8]	Cloves	Goździki	
food_info_types_spices[9]	dozeSpicesVarietyText[9]	Coriander	Kolendra	
food_info_types_spices[10]	dozeSpicesVarietyText[10]	Cumin	Kmin rzymski	
food_info_types_spices[11]	dozeSpicesVarietyText[11]	Curry powder	Przyprawa curry	
food_info_types_spices[12]	dozeSpicesVarietyText[12]	Dill	Koper	
food_info_types_spices[13]	dozeSpicesVarietyText[13]	Fenugreek	Kozieradka	
food_info_types_spices[14]	dozeSpicesVarietyText[14]	Garlic	Czosnek	
food_info_types_spices[15]	dozeSpicesVarietyText[15]	Ginger	Imbir	
food_info_types_spices[16]	dozeSpicesVarietyText[16]	Horseradish	Chrzan	
food_info_types_spices[17]	dozeSpicesVarietyText[17]	Lemongrass	Trawa cytrynowa	
food_info_types_spices[18]	dozeSpicesVarietyText[18]	Marjoram	Majeranek	
food_info_types_spices[19]	dozeSpicesVarietyText[19]	Mustard powder	Zmielona gorczyca	
food_info_types_spices[20]	dozeSpicesVarietyText[20]	Nutmeg	Gałka muszkatołowa	
food_info_types_spices[21]	dozeSpicesVarietyText[21]	Oregano	Oregano	
food_info_types_spices[22]	dozeSpicesVarietyText[22]	Smoked paprika	Wędzona papryka	
food_info_types_spices[23]	dozeSpicesVarietyText[23]	Parsley	Pietruszka	
food_info_types_spices[24]	dozeSpicesVarietyText[24]	Pepper	Pieprz	
food_info_types_spices[25]	dozeSpicesVarietyText[25]	Peppermint	Mięta pieprzowa	
food_info_types_spices[26]	dozeSpicesVarietyText[26]	Rosemary	Rozmaryn	
food_info_types_spices[27]	dozeSpicesVarietyText[27]	Saffron	Szafran	
food_info_types_spices[28]	dozeSpicesVarietyText[28]	Sage	Szałwia	
food_info_types_spices[29]	dozeSpicesVarietyText[29]	Thyme	Tymianek	
food_info_types_spices[30]	dozeSpicesVarietyText[30]	Turmeric	Kurkuma	
food_info_types_spices[31]	dozeSpicesVarietyText[31]	Vanilla	Wanilia	
food_info_types_flaxseeds[0]	dozeFlaxseedsVarietyText[0]	Brown flaxseeds	Siemię lniane brązowe	
food_info_types_flaxseeds[1]	dozeFlaxseedsVarietyText[1]	Golden flaxseeds	Siemię lniane złote	
food_info_types_other_fruits[0]	dozeFruitsOtherVarietyText[0]	Apples	Jabłko	
food_info_types_other_fruits[1]	dozeFruitsOtherVarietyText[1]	Dried apricots	Suszone morele	
food_info_types_other_fruits[2]	dozeFruitsOtherVarietyText[2]	Avocados	Awokado	
food_info_types_other_fruits[3]	dozeFruitsOtherVarietyText[3]	Bananas	Banan	
food_info_types_other_fruits[4]	dozeFruitsOtherVarietyText[4]	Cantaloupe	Melon Cantaloupe	
food_info_types_other_fruits[5]	dozeFruitsOtherVarietyText[5]	Clementines	Mandarynka Klementynka	
food_info_types_other_fruits[6]	dozeFruitsOtherVarietyText[6]	Dates	Daktyle	
food_info_types_other_fruits[7]	dozeFruitsOtherVarietyText[7]	Dried figs	Suszone figi	
food_info_types_other_fruits[8]	dozeFruitsOtherVarietyText[8]	Grapefruit	Grejpfrut	
food_info_types_other_fruits[9]	dozeFruitsOtherVarietyText[9]	Honeydew	Melon Honeydew	
food_info_types_other_fruits[10]	dozeFruitsOtherVarietyText[10]	Kiwifruit	Kiwi	
food_info_types_other_fruits[11]	dozeFruitsOtherVarietyText[11]	Lemons	Cytryny	
food_info_types_other_fruits[12]	dozeFruitsOtherVarietyText[12]	Limes	Limonki	
food_info_types_other_fruits[13]	dozeFruitsOtherVarietyText[13]	Lychees	Liczi	
food_info_types_other_fruits[14]	dozeFruitsOtherVarietyText[14]	Mangos	Mango	
food_info_types_other_fruits[15]	dozeFruitsOtherVarietyText[15]	Nectarines	Nektarynka Tangerynka	
food_info_types_other_fruits[16]	dozeFruitsOtherVarietyText[16]	Oranges	Pomarańcze	
food_info_types_other_fruits[17]	dozeFruitsOtherVarietyText[17]	Papaya	Papaja	
food_info_types_other_fruits[18]	dozeFruitsOtherVarietyText[18]	Passion fruit	Marakuja	
food_info_types_other_fruits[19]	dozeFruitsOtherVarietyText[19]	Peaches	Brzoskwinia	
food_info_types_other_fruits[20]	dozeFruitsOtherVarietyText[20]	Pears	Gruszka	
food_info_types_other_fruits[21]	dozeFruitsOtherVarietyText[21]	Pineapple	Ananas	
food_info_types_other_fruits[22]	dozeFruitsOtherVarietyText[22]	Plums (especially black plums)	Śliwki (zwłaszcza ciemnoskóre)	
food_info_types_other_fruits[23]	dozeFruitsOtherVarietyText[23]	Pluots	Śliwkomorela	
food_info_types_other_fruits[24]	dozeFruitsOtherVarietyText[24]	Pomegranates	Granat	
food_info_types_other_fruits[25]	dozeFruitsOtherVarietyText[25]	Prunes	Suszona śliwka	
food_info_types_other_fruits[26]	dozeFruitsOtherVarietyText[26]	Tangerines	Mandarynki	
food_info_types_other_fruits[27]	dozeFruitsOtherVarietyText[27]	Watermelon	Arbuz	
food_info_types_whole_grains[0]	dozeWholeGrainsVarietyText[0]	Barley	Jęczmień	
food_info_types_whole_grains[1]	dozeWholeGrainsVarietyText[1]	Buckwheat	Gryka	
food_info_types_whole_grains[2]	dozeWholeGrainsVarietyText[2]	Millet	Proso	
food_info_types_whole_grains[3]	dozeWholeGrainsVarietyText[3]	Oats	Owies	
food_info_types_whole_grains[4]	dozeWholeGrainsVarietyText[4]	Popcorn	Popcorn	
food_info_types_whole_grains[5]	dozeWholeGrainsVarietyText[5]	Quinoa	Komosa ryżowa	
food_info_types_whole_grains[6]	dozeWholeGrainsVarietyText[6]	Rye	Żyto	
food_info_types_whole_grains[7]	dozeWholeGrainsVarietyText[7]	Teff	Miłka abisyńska	
food_info_types_whole_grains[8]	dozeWholeGrainsVarietyText[8]	Whole-wheat pasta	Makaron pełnoziarnisty	
food_info_types_exercise[0]	dozeExerciseVarietyText[0]	Bicycling	Jazda na rowerze	
food_info_types_exercise[1]	dozeExerciseVarietyText[1]	Canoeing	Kajakarstwo	
food_info_types_exercise[2]	dozeExerciseVarietyText[2]	Dancing	Taniec	
food_info_types_exercise[3]	dozeExerciseVarietyText[3]	Dodgeball	Gra w dwa ognie	
food_info_types_exercise[4]	dozeExerciseVarietyText[4]	Downhill skiing	Narciarstwo zjazdowe	
food_info_types_exercise[5]	dozeExerciseVarietyText[5]	Fencing	Szermierstwo	
food_info_types_exercise[6]	dozeExerciseVarietyText[6]	Hiking	Piesze wędrówki	
food_info_types_exercise[7]	dozeExerciseVarietyText[7]	Housework	Prace domowe	
food_info_types_exercise[8]	dozeExerciseVarietyText[8]	Ice-skating	Łyżwiarstwo	
food_info_types_exercise[9]	dozeExerciseVarietyText[9]	Inline skating	Jazda na rolkach	
food_info_types_exercise[10]	dozeExerciseVarietyText[10]	Juggling	Żonglerka	
food_info_types_exercise[11]	dozeExerciseVarietyText[11]	Jumping on a trampoline	Skakanie na trampolinie	
food_info_types_exercise[12]	dozeExerciseVarietyText[12]	Paddle boating	Żeglarstwo wiosłowe	
food_info_types_exercise[13]	dozeExerciseVarietyText[13]	Playing frisbee	Gra we frisbee	
food_info_types_exercise[14]	dozeExerciseVarietyText[14]	Roller-skating	Jazda na wrotkach	
food_info_types_exercise[15]	dozeExerciseVarietyText[15]	Shooting baskets	Rzuty do kosza	
food_info_types_exercise[16]	dozeExerciseVarietyText[16]	Shoveling light snow	Odgarnianie lekkiego śniegu	
food_info_types_exercise[17]	dozeExerciseVarietyText[17]	Skateboarding	Jazda na deskorolce	
food_info_types_exercise[18]	dozeExerciseVarietyText[18]	Snorkeling	Snorkeling	
food_info_types_exercise[19]	dozeExerciseVarietyText[19]	Surfing	Surfing	
food_info_types_exercise[20]	dozeExerciseVarietyText[20]	Swimming recreationally	Pływanie rekreacyjne	
food_info_types_exercise[21]	dozeExerciseVarietyText[21]	Tennis (doubles)	Tenis (gra podwójna)	
food_info_types_exercise[22]	dozeExerciseVarietyText[22]	Treading water	Pływanie w miejscu	
food_info_types_exercise[23]	dozeExerciseVarietyText[23]	Walking briskly (4 mph)	Szybki marsz (4 m/h)	
food_info_types_exercise[24]	dozeExerciseVarietyText[24]	Water aerobics	Aerobik wodny	
food_info_types_exercise[25]	dozeExerciseVarietyText[25]	Waterskiing	Narciarstwo wodne	
food_info_types_exercise[26]	dozeExerciseVarietyText[26]	Yard work	Prace ogrodowe	
food_info_types_exercise[27]	dozeExerciseVarietyText[27]	Yoga	Joga	
food_info_types_exercise[28]	dozeExerciseVarietyText[28]	Backpacking	Podróżować z plecakiem	
food_info_types_exercise[29]	dozeExerciseVarietyText[29]	Basketball	Koszykówka	
food_info_types_exercise[30]	dozeExerciseVarietyText[30]	Bicycling uphill	Jazda rowerem pod górę	
food_info_types_exercise[31]	dozeExerciseVarietyText[31]	Circuit weight training	Obwodowy trening siłowy	
food_info_types_exercise[32]	dozeExerciseVarietyText[32]	Cross-country skiing	Biegi narciarskie	
food_info_types_exercise[33]	dozeExerciseVarietyText[33]	Football	Piłka nożna	
food_info_types_exercise[34]	dozeExerciseVarietyText[34]	Hockey	Hokej	
food_info_types_exercise[35]	dozeExerciseVarietyText[35]	Jogging	Jogging	
food_info_types_exercise[36]	dozeExerciseVarietyText[36]	Jumping jacks	Pajacyki	
food_info_types_exercise[37]	dozeExerciseVarietyText[37]	Jumping rope	Skakanka	
food_info_types_exercise[38]	dozeExerciseVarietyText[38]	Lacrosse	Lacrosse	
food_info_types_exercise[39]	dozeExerciseVarietyText[39]	Push-ups	Pompki	
food_info_types_exercise[40]	dozeExerciseVarietyText[40]	Pull-ups	Podciąganie	
food_info_types_exercise[41]	dozeExerciseVarietyText[41]	Racquetball	Racquetball	
food_info_types_exercise[42]	dozeExerciseVarietyText[42]	Rock climbing	Wspinaczka skałkowa	
food_info_types_exercise[43]	dozeExerciseVarietyText[43]	Rugby	Rugby	
food_info_types_exercise[44]	dozeExerciseVarietyText[44]	Running	Bieganie	
food_info_types_exercise[45]	dozeExerciseVarietyText[45]	Scuba diving	Nurkowanie	
food_info_types_exercise[46]	dozeExerciseVarietyText[46]	Tennis (singles)	Tenis (gra pojedyncza)	
food_info_types_exercise[47]	dozeExerciseVarietyText[47]	Soccer	Piłka nożna	
food_info_types_exercise[48]	dozeExerciseVarietyText[48]	Speed skating	Łyżwiarstwo szybkie	
food_info_types_exercise[49]	dozeExerciseVarietyText[49]	Squash	Squash	
food_info_types_exercise[50]	dozeExerciseVarietyText[50]	Step aerobics	Step aerobik	
food_info_types_exercise[51]	dozeExerciseVarietyText[51]	Swimming laps	Okrążenia pływackie	
food_info_types_exercise[52]	dozeExerciseVarietyText[52]	Walking briskly uphill	Szybki chód pod górę	
food_info_types_exercise[53]	dozeExerciseVarietyText[53]	Water jogging	Jogging wodny	
food_info_types_beverages[0]	dozeBeveragesVarietyText[0]	Black tea	Czarna herbata	
food_info_types_beverages[1]	dozeBeveragesVarietyText[1]	Chai tea	Herbata chai	
food_info_types_beverages[2]	dozeBeveragesVarietyText[2]	Vanilla chamomile tea	Herbata z rumianku i wanilii	
food_info_types_beverages[3]	dozeBeveragesVarietyText[3]	Coffee	Kawa	
food_info_types_beverages[4]	dozeBeveragesVarietyText[4]	Earl grey tea	Czarna herbata Earl Grey	
food_info_types_beverages[5]	dozeBeveragesVarietyText[5]	Green tea	Zielona herbata	
food_info_types_beverages[6]	dozeBeveragesVarietyText[6]	Hibiscus tea	Herbata z hibiskusa	
food_info_types_beverages[7]	dozeBeveragesVarietyText[7]	Hot chocolate	Gorąca czekolada	
food_info_types_beverages[8]	dozeBeveragesVarietyText[8]	Jasmine tea	Herbata jaśminowa	
food_info_types_beverages[9]	dozeBeveragesVarietyText[9]	Lemon balm tea	Herbata z melisy	
food_info_types_beverages[10]	dozeBeveragesVarietyText[10]	Matcha tea	Herbata matcha	
food_info_types_beverages[11]	dozeBeveragesVarietyText[11]	Almond blossom oolong tea	Herbata oolong z kwiatu migdałowca	
food_info_types_beverages[12]	dozeBeveragesVarietyText[12]	Peppermint tea	Herbata miętowa	
food_info_types_beverages[13]	dozeBeveragesVarietyText[13]	Rooibos tea	Herbata rooibos	
food_info_types_beverages[14]	dozeBeveragesVarietyText[14]	Water	Woda	
food_info_types_beverages[15]	dozeBeveragesVarietyText[15]	White tea	Biała herbata	
food_info_types_beans[0]	dozeBeansVarietyText[0]	Black beans	Fasola czarna	
food_info_types_beans[1]	dozeBeansVarietyText[1]	Black-eyed peas	Fasola czarne oczko	
food_info_types_beans[2]	dozeBeansVarietyText[2]	Butter beans	Fasola biała półksiężycowata	
food_info_types_beans[3]	dozeBeansVarietyText[3]	Cannellini beans	Fasola Cannellini	
food_info_types_beans[4]	dozeBeansVarietyText[4]	Chickpeas/Garbanzo Beans	Ciecierzyca	
food_info_types_beans[5]	dozeBeansVarietyText[5]	Edamame	Fasola Edamame	
food_info_types_beans[6]	dozeBeansVarietyText[6]	English peas	Groch zwyczajny	
food_info_types_beans[7]	dozeBeansVarietyText[7]	Great northern beans	Fasola Great northern	
food_info_types_beans[8]	dozeBeansVarietyText[8]	Kidney beans	Fasola nerkowata	
food_info_types_beans[9]	dozeBeansVarietyText[9]	Lentils (beluga, french, and red varieties)	Soczewica (beluga, french, and red varieties)	
food_info_types_beans[10]	dozeBeansVarietyText[10]	Miso	Miso	
food_info_types_beans[11]	dozeBeansVarietyText[11]	Navy beans	Fasola Navy	
food_info_types_beans[12]	dozeBeansVarietyText[12]	Pinto beans	Fasola Pinto	
food_info_types_beans[13]	dozeBeansVarietyText[13]	Small red beans	Fasola Red small	
food_info_types_beans[14]	dozeBeansVarietyText[14]	Split peas (yellow or green)	Groszek (żółty lub zielony)	
food_info_types_beans[15]	dozeBeansVarietyText[15]	Tempeh	Tempeh	
food_info_types_greens[0]	dozeGreensVarietyText[0]	Arugula	Rukola	
food_info_types_greens[1]	dozeGreensVarietyText[1]	Beet greens	Boćwina	
food_info_types_greens[2]	dozeGreensVarietyText[2]	Collard greens	Collard greens (liściasta odmiana kapusty)	I left it in original form with a small explanation in the brackets. It doesn't have a Polish name as far as I know.
food_info_types_greens[3]	dozeGreensVarietyText[3]	Kale (black, green, and red)	Jarmuż (czarny, zielony i czerwony)	
food_info_types_greens[4]	dozeGreensVarietyText[4]	Mesclun mix (assorted young salad greens)	Mieszanka Mesclun (mieszanka młodych warzyw sałatkowych)	
food_info_types_greens[5]	dozeGreensVarietyText[5]	Mustard greens	Kapusta sarepska	
food_info_types_greens[6]	dozeGreensVarietyText[6]	Sorrel	Szczaw	
food_info_types_greens[7]	dozeGreensVarietyText[7]	Spinach	Szpinak	
food_info_types_greens[8]	dozeGreensVarietyText[8]	Swiss chard	Szwjacarska boćwina	
food_info_types_greens[9]	dozeGreensVarietyText[9]	Turnip greens	Nać rzepy	
food_info_types_cruciferous_vegetables[0]	dozeVegetablesCruciferousVarietyText[0]	Arugula	Rukola	
food_info_types_cruciferous_vegetables[1]	dozeVegetablesCruciferousVarietyText[1]	Bok choy	Kapusta chińska	
food_info_types_cruciferous_vegetables[2]	dozeVegetablesCruciferousVarietyText[2]	Broccoli (incl. Romanesco)	Brokuł (włącznie z Romanesco)	
food_info_types_cruciferous_vegetables[3]	dozeVegetablesCruciferousVarietyText[3]	Brussels sprouts	Brukselka	
food_info_types_cruciferous_vegetables[4]	dozeVegetablesCruciferousVarietyText[4]	Cabbage (green, red and savoy)	Kapusta (zielona, czerwona i włoska)	
food_info_types_cruciferous_vegetables[5]	dozeVegetablesCruciferousVarietyText[5]	Cauliflower (white, green, orange and purple)	Kalafior (biały, zielony, pomarańczowy i fioletowy)	
food_info_types_cruciferous_vegetables[6]	dozeVegetablesCruciferousVarietyText[6]	Collard greens	Collard greens (liściasta odmiana kapusty)	I left it in original form with a small explanation in the brackets. It doesn't have a Polish name as far as I know.
food_info_types_cruciferous_vegetables[7]	dozeVegetablesCruciferousVarietyText[7]	Horseradish	Chrzan	
food_info_types_cruciferous_vegetables[8]	dozeVegetablesCruciferousVarietyText[8]	Kale (black, green, and red)	Jarmuż (czarny, zielony i czerwony)	
food_info_types_cruciferous_vegetables[9]	dozeVegetablesCruciferousVarietyText[9]	Kohlrabi (green and purple)	Kalarepa (zielona i fioletowa)	
food_info_types_cruciferous_vegetables[10]	dozeVegetablesCruciferousVarietyText[10]	Mustard greens	Kapusta sarepska	
food_info_types_cruciferous_vegetables[11]	dozeVegetablesCruciferousVarietyText[11]	Radishes	Rzodkiewki	
food_info_types_cruciferous_vegetables[12]	dozeVegetablesCruciferousVarietyText[12]	Turnip greens	Nać rzepy	
food_info_types_cruciferous_vegetables[13]	dozeVegetablesCruciferousVarietyText[13]	Watercress	Rukiew wodna	
food_info_types_other_vegetables[0]	dozeVegetablesOtherVarietyText[0]	Artichokes	Karczochy	
food_info_types_other_vegetables[1]	dozeVegetablesOtherVarietyText[1]	Asparagus	Szparagi	
food_info_types_other_vegetables[2]	dozeVegetablesOtherVarietyText[2]	Beets	Buraki	
food_info_types_other_vegetables[3]	dozeVegetablesOtherVarietyText[3]	Bell peppers	Papryka	
food_info_types_other_vegetables[4]	dozeVegetablesOtherVarietyText[4]	Carrots	Marchew	
food_info_types_other_vegetables[5]	dozeVegetablesOtherVarietyText[5]	Corn	Kukurydza	
food_info_types_other_vegetables[6]	dozeVegetablesOtherVarietyText[6]	Garlic	Czosnek	
food_info_types_other_vegetables[7]	dozeVegetablesOtherVarietyText[7]	Mushrooms (button, oyster, portobello, and shiitake)	Grzyby (młode pieczarki, boczniaki, pieczatki portobello, i shiitake)	
