key_droid	key_apple	base_value	lang_value	base_comment
food_info_types_exercise[6]	dozeExerciseVarietyText[6]	Hiking	Caminhada (hiking)	  
food_info_types_exercise[7]	dozeExerciseVarietyText[7]	Housework	Tarefas domésticas	  
food_info_types_exercise[8]	dozeExerciseVarietyText[8]	Ice-skating	Patinagem no gelo	  
food_info_types_exercise[9]	dozeExerciseVarietyText[9]	Inline skating	Patinagen inline	  
food_info_types_exercise[10]	dozeExerciseVarietyText[10]	Juggling	Malabarismo	  
food_info_types_exercise[11]	dozeExerciseVarietyText[11]	Jumping on a trampoline	Salto em trampolim	  
food_info_types_exercise[12]	dozeExerciseVarietyText[12]	Paddle boating	Remo (remar)	  
food_info_types_exercise[13]	dozeExerciseVarietyText[13]	Playing frisbee	Jogo do frisbee	  
food_info_types_exercise[14]	dozeExerciseVarietyText[14]	Roller-skating	Patinagem	  
food_info_types_exercise[15]	dozeExerciseVarietyText[15]	Shooting baskets	Atirar a cestos (basquetebol)	  
food_info_types_exercise[16]	dozeExerciseVarietyText[16]	Shoveling light snow	Cavar neve leve	  
food_info_types_exercise[17]	dozeExerciseVarietyText[17]	Skateboarding	Skating	  
food_info_types_exercise[18]	dozeExerciseVarietyText[18]	Snorkeling	Snorkeling	  
food_info_types_exercise[19]	dozeExerciseVarietyText[19]	Surfing	Surf	  
food_info_types_exercise[20]	dozeExerciseVarietyText[20]	Swimming recreationally	Natação recreacional	  
food_info_types_exercise[21]	dozeExerciseVarietyText[21]	Tennis (doubles)	Ténis (duplas, 2vs2)	  
food_info_types_exercise[22]	dozeExerciseVarietyText[22]	Treading water	Caminhada na água	  
food_info_types_exercise[23]	dozeExerciseVarietyText[23]	Walking briskly (4 mph)	Andar rapidamente (6,4 km/h)	  
food_info_types_exercise[24]	dozeExerciseVarietyText[24]	Water aerobics	Aeróbica aquática	  
food_info_types_exercise[25]	dozeExerciseVarietyText[25]	Waterskiing	Esqui aquático	  
food_info_types_exercise[26]	dozeExerciseVarietyText[26]	Yard work	Jardinagem	  
food_info_types_exercise[27]	dozeExerciseVarietyText[27]	Yoga	Ioga	  
food_info_types_exercise[28]	dozeExerciseVarietyText[28]	Backpacking	Viagens de mochila	  
food_info_types_exercise[29]	dozeExerciseVarietyText[29]	Basketball	Basquetebol	  
food_info_types_exercise[30]	dozeExerciseVarietyText[30]	Bicycling uphill	Subir montes de bicicleta	  
food_info_types_exercise[31]	dozeExerciseVarietyText[31]	Circuit weight training	Treinos com pesos em circuitos pedestres	  
food_info_types_exercise[32]	dozeExerciseVarietyText[32]	Cross-country skiing	Esqui cross-country	  
food_info_types_exercise[33]	dozeExerciseVarietyText[33]	Football	Futebol americano	  
food_info_types_exercise[34]	dozeExerciseVarietyText[34]	Hockey	Hóquei	  
food_info_types_exercise[35]	dozeExerciseVarietyText[35]	Jogging	Jogging/Corrida	  
food_info_types_exercise[36]	dozeExerciseVarietyText[36]	Jumping jacks	Polichinelo/Jumping jacks	  
food_info_types_exercise[37]	dozeExerciseVarietyText[37]	Jumping rope	Pular/saltar à corda	  
food_info_types_exercise[38]	dozeExerciseVarietyText[38]	Lacrosse	Lacrosse	  
food_info_types_exercise[39]	dozeExerciseVarietyText[39]	Push-ups	Flexões	  
food_info_types_exercise[40]	dozeExerciseVarietyText[40]	Pull-ups	Pull-ups/Flexões de braços em barra fixa	  
food_info_types_exercise[41]	dozeExerciseVarietyText[41]	Racquetball	Raquetebol	  
food_info_types_exercise[42]	dozeExerciseVarietyText[42]	Rock climbing	Escalada	  
food_info_types_exercise[43]	dozeExerciseVarietyText[43]	Rugby	Rugby	  
food_info_types_exercise[44]	dozeExerciseVarietyText[44]	Running	Corrida	  
food_info_types_exercise[45]	dozeExerciseVarietyText[45]	Scuba diving	Mergulho	  
food_info_types_exercise[46]	dozeExerciseVarietyText[46]	Tennis (singles)	Ténis (1vs1)	  
food_info_types_exercise[47]	dozeExerciseVarietyText[47]	Soccer	Futebol	  
food_info_types_exercise[48]	dozeExerciseVarietyText[48]	Speed skating	Patinagen de velocidade	  
food_info_types_exercise[49]	dozeExerciseVarietyText[49]	Squash	Squash	  
food_info_types_exercise[50]	dozeExerciseVarietyText[50]	Step aerobics	Aeróbica de steps/passos	  
food_info_types_exercise[51]	dozeExerciseVarietyText[51]	Swimming laps	Nadar piscinas (natação repetitiva)	  
food_info_types_exercise[52]	dozeExerciseVarietyText[52]	Walking briskly uphill	Subir montes rapidamente a andar	  
food_info_types_exercise[53]	dozeExerciseVarietyText[53]	Water jogging	Jogging na água	  
food_info_types_other_fruits[0]	dozeFruitsOtherVarietyText[0]	Apples	Maçãs	  
food_info_types_other_fruits[1]	dozeFruitsOtherVarietyText[1]	Dried apricots	Damascos secos	  
food_info_types_other_fruits[2]	dozeFruitsOtherVarietyText[2]	Avocados	Abacates	  
food_info_types_other_fruits[3]	dozeFruitsOtherVarietyText[3]	Bananas	Bananas	  
food_info_types_other_fruits[4]	dozeFruitsOtherVarietyText[4]	Cantaloupe	Meloas Gália/Cantaloupe	  
food_info_types_other_fruits[5]	dozeFruitsOtherVarietyText[5]	Clementines	Clementinas	  
food_info_types_other_fruits[6]	dozeFruitsOtherVarietyText[6]	Dates	Tâmaras	  
food_info_types_other_fruits[7]	dozeFruitsOtherVarietyText[7]	Dried figs	Figos secos	  
food_info_types_other_fruits[8]	dozeFruitsOtherVarietyText[8]	Grapefruit	Toranja	  
food_info_types_other_fruits[9]	dozeFruitsOtherVarietyText[9]	Honeydew	Melada	  
food_info_types_other_fruits[10]	dozeFruitsOtherVarietyText[10]	Kiwifruit	Kiwis/quiuís	  
food_info_types_other_fruits[11]	dozeFruitsOtherVarietyText[11]	Lemons	Limões	  
food_info_types_other_fruits[12]	dozeFruitsOtherVarietyText[12]	Limes	Limas	  
food_info_types_other_fruits[13]	dozeFruitsOtherVarietyText[13]	Lychees	Lichias	  
food_info_types_other_fruits[14]	dozeFruitsOtherVarietyText[14]	Mangos	Mangas	  
food_info_types_other_fruits[15]	dozeFruitsOtherVarietyText[15]	Nectarines	Nectarinas	  
food_info_types_other_fruits[16]	dozeFruitsOtherVarietyText[16]	Oranges	Laranjas	  
food_info_types_other_fruits[17]	dozeFruitsOtherVarietyText[17]	Papaya	Papaia/Mamão	  
food_info_types_other_fruits[18]	dozeFruitsOtherVarietyText[18]	Passion fruit	Maracujá	  
food_info_types_other_fruits[19]	dozeFruitsOtherVarietyText[19]	Peaches	Pêssegos	  
food_info_types_other_fruits[20]	dozeFruitsOtherVarietyText[20]	Pears	Pêras	  
food_info_types_other_fruits[21]	dozeFruitsOtherVarietyText[21]	Pineapple	Ananás/Abacaxi	  
food_info_types_other_fruits[22]	dozeFruitsOtherVarietyText[22]	Plums (especially black plums)	Ameixas (especialmente ameixas pretas)	  
food_info_types_other_fruits[23]	dozeFruitsOtherVarietyText[23]	Pluots	Damascos/Alperces Pluots	  
food_info_types_other_fruits[24]	dozeFruitsOtherVarietyText[24]	Pomegranates	Romãs	  
food_info_types_other_fruits[25]	dozeFruitsOtherVarietyText[25]	Prunes	Ameixas secas	  
food_info_types_other_fruits[26]	dozeFruitsOtherVarietyText[26]	Tangerines	Tangerinas	  
food_info_types_other_fruits[27]	dozeFruitsOtherVarietyText[27]	Watermelon	Melancia	  
food_info_types_spices[0]	dozeSpicesVarietyText[0]	Allspice	Pimenta dioica/pimenta-da-jamaica	  
food_info_types_spices[1]	dozeSpicesVarietyText[1]	Barberries	Bérberis	  
food_info_types_spices[2]	dozeSpicesVarietyText[2]	Basil	Manjericão	  
food_info_types_spices[3]	dozeSpicesVarietyText[3]	Bay leaves	Folhas de louro	  
food_info_types_spices[4]	dozeSpicesVarietyText[4]	Cardamom	Cardamomo	  
food_info_types_spices[5]	dozeSpicesVarietyText[5]	Chili powder	Pimenta em pó	  
food_info_types_spices[6]	dozeSpicesVarietyText[6]	Cilantro	Coentros (folhas)	  
food_info_types_spices[7]	dozeSpicesVarietyText[7]	Cinnamon	Canela	  
food_info_types_spices[8]	dozeSpicesVarietyText[8]	Cloves	Cravinho	  
food_info_types_spices[9]	dozeSpicesVarietyText[9]	Coriander	Coentros (sementes)	  
food_info_types_spices[10]	dozeSpicesVarietyText[10]	Cumin	Cominho	  
food_info_types_spices[11]	dozeSpicesVarietyText[11]	Curry powder	Caril em pó	  
food_info_types_spices[12]	dozeSpicesVarietyText[12]	Dill	Endro/Aneto	  
food_info_types_spices[13]	dozeSpicesVarietyText[13]	Fenugreek	Feno-grego/Alforva	  
food_info_types_spices[14]	dozeSpicesVarietyText[14]	Garlic	Alho	  
food_info_types_spices[15]	dozeSpicesVarietyText[15]	Ginger	Gengibre	  
food_info_types_spices[16]	dozeSpicesVarietyText[16]	Horseradish	Rábano	  
food_info_types_spices[17]	dozeSpicesVarietyText[17]	Lemongrass	Citronela/Erva-príncipe/capim-limão	  
food_info_types_spices[18]	dozeSpicesVarietyText[18]	Marjoram	Manjerona	  
food_info_types_spices[19]	dozeSpicesVarietyText[19]	Mustard powder	Mostarda em pó	  
food_info_types_spices[20]	dozeSpicesVarietyText[20]	Nutmeg	Noz-moscada	  
food_info_types_spices[21]	dozeSpicesVarietyText[21]	Oregano	Orégãos/Oréganos	  
food_info_types_spices[22]	dozeSpicesVarietyText[22]	Smoked paprika	Paprica/Páprica fumada	  
food_info_types_spices[23]	dozeSpicesVarietyText[23]	Parsley	Salsa/Salsinha	  
food_info_types_spices[24]	dozeSpicesVarietyText[24]	Pepper	Pimenta	  
food_info_types_spices[25]	dozeSpicesVarietyText[25]	Peppermint	Hortelã-pimenta	  
food_info_types_spices[26]	dozeSpicesVarietyText[26]	Rosemary	Alecrim	  
food_info_types_spices[27]	dozeSpicesVarietyText[27]	Saffron	Açafrão	  
food_info_types_spices[28]	dozeSpicesVarietyText[28]	Sage	Sálvia/salva	  
food_info_types_spices[29]	dozeSpicesVarietyText[29]	Thyme	Tomilho	  
food_info_types_spices[30]	dozeSpicesVarietyText[30]	Turmeric	Turmérico/cúrcuma/açafrão-da-índia	  
food_info_types_spices[31]	dozeSpicesVarietyText[31]	Vanilla	Baunilha	  
food_info_types_nuts[0]	dozeNutsVarietyText[0]	Almonds	Amêndoas	  
food_info_types_nuts[1]	dozeNutsVarietyText[1]	Brazil nuts	Castanha do Brasil (Pára)	  
food_info_types_nuts[2]	dozeNutsVarietyText[2]	Cashews	Cajus	  
food_info_types_nuts[3]	dozeNutsVarietyText[3]	Chia seeds	Sementes de chia	  
food_info_types_nuts[4]	dozeNutsVarietyText[4]	Hazelnuts	Avelãs	  
food_info_types_nuts[5]	dozeNutsVarietyText[5]	Hemp seeds	Sementes de cânhamo	  
food_info_types_nuts[6]	dozeNutsVarietyText[6]	Macadamia nuts	Nozes macadâmia	  
food_info_types_nuts[7]	dozeNutsVarietyText[7]	Pecans	Nozes pecã	  
food_info_types_nuts[8]	dozeNutsVarietyText[8]	Pistachios	Pistachios	  
food_info_types_nuts[9]	dozeNutsVarietyText[9]	Pumpkin seeds	Sementes de abóbora	  
food_info_types_nuts[10]	dozeNutsVarietyText[10]	Sesame seeds	Sementes de sésamo/gergelim	  
food_info_types_nuts[11]	dozeNutsVarietyText[11]	Sunflower seeds	Sementes de girassol	  
food_info_types_nuts[12]	dozeNutsVarietyText[12]	Walnuts	Nozes comuns	  
food_info_types_beans[0]	dozeBeansVarietyText[0]	Black beans	Feijão preto	  
food_info_types_beans[1]	dozeBeansVarietyText[1]	Black-eyed peas	Feijão frade	  
food_info_types_beans[2]	dozeBeansVarietyText[2]	Butter beans	Feijão branco (Manteiga)	  
food_info_types_beans[3]	dozeBeansVarietyText[3]	Cannellini beans	Feijão branco (Cannellini)	  
food_info_types_beans[4]	dozeBeansVarietyText[4]	Chickpeas/Garbanzo Beans	Grão de bico	  
food_info_types_beans[5]	dozeBeansVarietyText[5]	Edamame	Edamame	  
food_info_types_beans[6]	dozeBeansVarietyText[6]	English peas	Ervilhas inglesas	  
food_info_types_beans[7]	dozeBeansVarietyText[7]	Great northern beans	Feijão branco (Great Northern)	  
food_info_types_beans[8]	dozeBeansVarietyText[8]	Kidney beans	Feijão vermelho grande	  
food_info_types_beans[9]	dozeBeansVarietyText[9]	Lentils (beluga, french, and red varieties)	Lentilhas (variedades beluga, francesa e vermelha)	  
food_info_types_beans[10]	dozeBeansVarietyText[10]	Miso	Miso	  
food_info_types_beans[11]	dozeBeansVarietyText[11]	Navy beans	Feijão branco (Ervilha)	  
food_info_types_beans[12]	dozeBeansVarietyText[12]	Pinto beans	Feijão catarino/carioca	  
food_info_types_beans[13]	dozeBeansVarietyText[13]	Small red beans	Feijão vermelho pequeno	  
food_info_types_beans[14]	dozeBeansVarietyText[14]	Split peas (yellow or green)	Ervilhas partidas (amarelas ou verdes)	  
food_info_types_beans[15]	dozeBeansVarietyText[15]	Tempeh	Tempeh	  
food_info_types_greens[0]	dozeGreensVarietyText[0]	Arugula	Rúcula	  
food_info_types_greens[1]	dozeGreensVarietyText[1]	Beet greens	Folhas de beterraba	  
food_info_types_greens[2]	dozeGreensVarietyText[2]	Collard greens	Couve galega	  
food_info_types_greens[3]	dozeGreensVarietyText[3]	Kale (black, green, and red)	Couve-de-folhas/penca (preta, verde e vermelha)	  
food_info_types_greens[4]	dozeGreensVarietyText[4]	Mesclun mix (assorted young salad greens)	Mistura Mesclun (salada de folhas tenras verdes variadas)	  
food_info_types_greens[5]	dozeGreensVarietyText[5]	Mustard greens	Folhas de mostarda	  
food_info_types_greens[6]	dozeGreensVarietyText[6]	Sorrel	Azeda/Vinagreira	  
food_info_types_greens[7]	dozeGreensVarietyText[7]	Spinach	Espinafre	  
food_info_types_greens[8]	dozeGreensVarietyText[8]	Swiss chard	Folhas de acelga/beterraba branca	  
food_info_types_greens[9]	dozeGreensVarietyText[9]	Turnip greens	Nabiças	  
food_info_types_flaxseeds[0]	dozeFlaxseedsVarietyText[0]	Brown flaxseeds	Linhaça castanha	  
food_info_types_flaxseeds[1]	dozeFlaxseedsVarietyText[1]	Golden flaxseeds	Linhaça dourada	  
food_info_types_other_vegetables[0]	dozeVegetablesOtherVarietyText[0]	Artichokes	Alcachofras	  
food_info_types_other_vegetables[1]	dozeVegetablesOtherVarietyText[1]	Asparagus	Espargos	  
food_info_types_other_vegetables[2]	dozeVegetablesOtherVarietyText[2]	Beets	Beterrabas	  
food_info_types_other_vegetables[3]	dozeVegetablesOtherVarietyText[3]	Bell peppers	Pimentos/Pimentões	  
food_info_types_other_vegetables[4]	dozeVegetablesOtherVarietyText[4]	Carrots	Cenouras	  
