key_droid	key_apple	base_value	lang_value	base_note	lang_note
beverages	dozeBeverages.heading	Beverages	飲料	heading for daily data entry item	
food_info_serving_sizes_beverages_imperial.0	dozeBeverages.Serving.imperial.0	One glass (12 ounces)	一杯（12盎司）		
food_info_serving_sizes_beverages_metric.0	dozeBeverages.Serving.metric.0	One glass (350 ml)	一杯（350毫升）		
food_info_types_beverages.0	dozeBeverages.Variety.Text.0	Black tea	紅茶		
food_info_types_beverages.1	dozeBeverages.Variety.Text.1	Chai tea	印度香料奶茶		
food_info_types_beverages.2	dozeBeverages.Variety.Text.2	Vanilla chamomile tea	香草菊花茶		
food_info_types_beverages.3	dozeBeverages.Variety.Text.3	Coffee	咖啡		
food_info_types_beverages.4	dozeBeverages.Variety.Text.4	Earl grey tea	伯爵茶		
food_info_types_beverages.5	dozeBeverages.Variety.Text.5	Green tea	綠茶		
food_info_types_beverages.6	dozeBeverages.Variety.Text.6	Hibiscus tea	洛神花茶		
food_info_types_beverages.7	dozeBeverages.Variety.Text.7	Jasmine tea	茉莉花茶		
food_info_types_beverages.8	dozeBeverages.Variety.Text.8	Lemon balm tea	香蜂草茶		
food_info_types_beverages.9	dozeBeverages.Variety.Text.9	Matcha tea	抹茶		
food_info_types_beverages.10	dozeBeverages.Variety.Text.10	Almond blossom oolong tea	杏仁花烏龍茶		
food_info_types_beverages.11	dozeBeverages.Variety.Text.11	Peppermint tea	薄荷茶		
food_info_types_beverages.12	dozeBeverages.Variety.Text.12	Rooibos tea	南非國寶茶		
food_info_types_beverages.13	dozeBeverages.Variety.Text.13	Water	水		
food_info_types_beverages.14	dozeBeverages.Variety.Text.14	White tea	白茶		
exercise	dozeExercise.heading	Exercise	運動	heading for daily data entry item	
food_info_serving_sizes_exercise_imperial.0	dozeExercise.Serving.imperial.0	90 minutes of moderate-intensity activity	90分鐘的中等強度運動		
food_info_serving_sizes_exercise_imperial.1	dozeExercise.Serving.imperial.1	40 minutes of vigorous-intensity activity	40分鐘的劇烈運動		
food_info_serving_sizes_exercise_metric.0	dozeExercise.Serving.metric.0	90 minutes of moderate-intensity activity	90分鐘的中等強度運動		
food_info_serving_sizes_exercise_metric.1	dozeExercise.Serving.metric.1	40 minutes of vigorous-intensity activity	40分鐘的劇烈運動		
food_info_types_exercise.0	dozeExercise.Variety.Text.0	Bicycling	騎單車		
food_info_types_exercise.1	dozeExercise.Variety.Text.1	Canoeing	滑獨木舟		
food_info_types_exercise.2	dozeExercise.Variety.Text.2	Dancing	跳舞		
food_info_types_exercise.3	dozeExercise.Variety.Text.3	Dodgeball	躲避球		
food_info_types_exercise.4	dozeExercise.Variety.Text.4	Downhill skiing	下坡滑雪		
food_info_types_exercise.5	dozeExercise.Variety.Text.5	Fencing	擊劍		
food_info_types_exercise.6	dozeExercise.Variety.Text.6	Hiking	健行		
food_info_types_exercise.7	dozeExercise.Variety.Text.7	Housework	做家事		
food_info_types_exercise.8	dozeExercise.Variety.Text.8	Ice-skating	溜冰		
food_info_types_exercise.9	dozeExercise.Variety.Text.9	Inline skating	溜直排輪		
food_info_types_exercise.10	dozeExercise.Variety.Text.10	Juggling	雜耍		
food_info_types_exercise.11	dozeExercise.Variety.Text.11	Jumping on a trampoline	跳彈簧床		
food_info_types_exercise.12	dozeExercise.Variety.Text.12	Paddle boating	踩腳踏船		
food_info_types_exercise.13	dozeExercise.Variety.Text.13	Playing frisbee	玩飛盤		
food_info_types_exercise.14	dozeExercise.Variety.Text.14	Roller-skating	四輪溜冰		
food_info_types_exercise.15	dozeExercise.Variety.Text.15	Shooting baskets	投籃		
food_info_types_exercise.16	dozeExercise.Variety.Text.16	Shoveling light snow	剷雪（輕微積雪）		
food_info_types_exercise.17	dozeExercise.Variety.Text.17	Skateboarding	玩滑板		
food_info_types_exercise.18	dozeExercise.Variety.Text.18	Snorkeling	浮潛		
food_info_types_exercise.19	dozeExercise.Variety.Text.19	Surfing	衝浪		
food_info_types_exercise.20	dozeExercise.Variety.Text.20	Swimming recreationally	休閒式游泳		
food_info_types_exercise.21	dozeExercise.Variety.Text.21	Tennis (doubles)	網球（雙打）		
food_info_types_exercise.22	dozeExercise.Variety.Text.22	Treading water	立泳		
food_info_types_exercise.23	dozeExercise.Variety.Text.23	Walking briskly (4 mph)	健走（每小時6公里）		
food_info_types_exercise.24	dozeExercise.Variety.Text.24	Water aerobics	水中有氧		
food_info_types_exercise.25	dozeExercise.Variety.Text.25	Waterskiing	滑水		
food_info_types_exercise.26	dozeExercise.Variety.Text.26	Yard work	整理庭院		
food_info_types_exercise.27	dozeExercise.Variety.Text.27	Yoga	瑜珈		
food_info_types_exercise.28	dozeExercise.Variety.Text.28	Backpacking	背包旅行		
food_info_types_exercise.29	dozeExercise.Variety.Text.29	Basketball	打籃球		
food_info_types_exercise.30	dozeExercise.Variety.Text.30	Bicycling uphill	單車爬坡		
food_info_types_exercise.31	dozeExercise.Variety.Text.31	Circuit weight training	循環重量訓練		
food_info_types_exercise.32	dozeExercise.Variety.Text.32	Cross-country skiing	越野滑雪		
food_info_types_exercise.33	dozeExercise.Variety.Text.33	Football	美式足球		
food_info_types_exercise.34	dozeExercise.Variety.Text.34	Hockey	曲棍球		
food_info_types_exercise.35	dozeExercise.Variety.Text.35	Jogging	慢跑		
food_info_types_exercise.36	dozeExercise.Variety.Text.36	Jumping jacks	開合跳		
food_info_types_exercise.37	dozeExercise.Variety.Text.37	Jumping rope	跳繩		
food_info_types_exercise.38	dozeExercise.Variety.Text.38	Lacrosse	袋棍球		
food_info_types_exercise.39	dozeExercise.Variety.Text.39	Push-ups	伏地挺身		
food_info_types_exercise.40	dozeExercise.Variety.Text.40	Pull-ups	引體向上		
food_info_types_exercise.41	dozeExercise.Variety.Text.41	Racquetball	短柄牆球		
food_info_types_exercise.42	dozeExercise.Variety.Text.42	Rock climbing	攀岩		
food_info_types_exercise.43	dozeExercise.Variety.Text.43	Rugby	橄欖球		
food_info_types_exercise.44	dozeExercise.Variety.Text.44	Running	跑步		
food_info_types_exercise.45	dozeExercise.Variety.Text.45	Scuba diving	潛水		
food_info_types_exercise.46	dozeExercise.Variety.Text.46	Tennis (singles)	網球（單打）		
food_info_types_exercise.47	dozeExercise.Variety.Text.47	Soccer	足球		
food_info_types_exercise.48	dozeExercise.Variety.Text.48	Speed skating	競速滑冰		
food_info_types_exercise.49	dozeExercise.Variety.Text.49	Squash	壁球		
food_info_types_exercise.50	dozeExercise.Variety.Text.50	Step aerobics	階梯有氧		
food_info_types_exercise.51	dozeExercise.Variety.Text.51	Swimming laps	來回游泳		
food_info_types_exercise.52	dozeExercise.Variety.Text.52	Walking briskly uphill	上坡快走		
food_info_types_exercise.53	dozeExercise.Variety.Text.53	Water jogging	水中慢跑		
flaxseeds	dozeFlaxseeds.heading	Flaxseeds	亞麻籽	heading for daily data entry item	
food_info_serving_sizes_flaxseeds_imperial.0	dozeFlaxseeds.Serving.imperial.0	1 tablespoon ground	1大匙磨碎的亞麻籽		
food_info_serving_sizes_flaxseeds_metric.0	dozeFlaxseeds.Serving.metric.0	1 tablespoon ground	1大匙磨碎的亞麻籽		
food_info_types_flaxseeds.0	dozeFlaxseeds.Variety.Text.0	Brown flaxseeds	棕色亞麻籽		
food_info_types_flaxseeds.1	dozeFlaxseeds.Variety.Text.1	Golden flaxseeds	黃金亞麻籽		
other_fruits	dozeFruitsOther.heading	Other Fruits	其他水果	heading for daily data entry item	
food_info_serving_sizes_other_fruits_imperial.0	dozeFruitsOther.Serving.imperial.0	1 medium-sized fruit	1顆中型水果		
food_info_serving_sizes_other_fruits_imperial.1	dozeFruitsOther.Serving.imperial.1	1 cup cut-up fruit	1杯水果丁		
food_info_serving_sizes_other_fruits_imperial.2	dozeFruitsOther.Serving.imperial.2	¼ cup dried fruit	¼杯果乾		
food_info_serving_sizes_other_fruits_metric.0	dozeFruitsOther.Serving.metric.0	1 medium-sized fruit	1顆中型水果		
food_info_serving_sizes_other_fruits_metric.1	dozeFruitsOther.Serving.metric.1	150 g cut-up fruit	150克水果丁		
food_info_serving_sizes_other_fruits_metric.2	dozeFruitsOther.Serving.metric.2	40 g dried fruit	40克果乾		
food_info_types_other_fruits.0	dozeFruitsOther.Variety.Text.0	Apples	蘋果		
food_info_types_other_fruits.1	dozeFruitsOther.Variety.Text.1	Apricots	杏子乾		
food_info_types_other_fruits.2	dozeFruitsOther.Variety.Text.2	Avocados	酪梨		
food_info_types_other_fruits.3	dozeFruitsOther.Variety.Text.3	Bananas	香蕉		
food_info_types_other_fruits.4	dozeFruitsOther.Variety.Text.4	Cantaloupe	哈密瓜		
food_info_types_other_fruits.5	dozeFruitsOther.Variety.Text.5	Clementines	小柑橘		
food_info_types_other_fruits.6	dozeFruitsOther.Variety.Text.6	Dates	椰棗		
food_info_types_other_fruits.7	dozeFruitsOther.Variety.Text.7	Figs	無花果		
food_info_types_other_fruits.8	dozeFruitsOther.Variety.Text.8	Grapefruit	葡萄柚		
food_info_types_other_fruits.9	dozeFruitsOther.Variety.Text.9	Honeydew	香瓜		
food_info_types_other_fruits.10	dozeFruitsOther.Variety.Text.10	Kiwifruit	奇異果		
food_info_types_other_fruits.11	dozeFruitsOther.Variety.Text.11	Lemons	檸檬		
food_info_types_other_fruits.12	dozeFruitsOther.Variety.Text.12	Limes	萊姆		
food_info_types_other_fruits.13	dozeFruitsOther.Variety.Text.13	Lychees	荔枝		
food_info_types_other_fruits.14	dozeFruitsOther.Variety.Text.14	Mangos	芒果		
food_info_types_other_fruits.15	dozeFruitsOther.Variety.Text.15	Nectarines	油桃		
food_info_types_other_fruits.16	dozeFruitsOther.Variety.Text.16	Oranges	柳橙		
food_info_types_other_fruits.17	dozeFruitsOther.Variety.Text.17	Papaya	木瓜		
food_info_types_other_fruits.18	dozeFruitsOther.Variety.Text.18	Passion fruit	百香果		
food_info_types_other_fruits.19	dozeFruitsOther.Variety.Text.19	Peaches	桃子		
food_info_types_other_fruits.20	dozeFruitsOther.Variety.Text.20	Pears	梨		
food_info_types_other_fruits.21	dozeFruitsOther.Variety.Text.21	Pineapple	鳳梨		
food_info_types_other_fruits.22	dozeFruitsOther.Variety.Text.22	Plums (especially black plums)	李子（尤其是黑李）		
food_info_types_other_fruits.23	dozeFruitsOther.Variety.Text.23	Pluots	杏李		
food_info_types_other_fruits.24	dozeFruitsOther.Variety.Text.24	Pomegranates	石榴		
food_info_types_other_fruits.25	dozeFruitsOther.Variety.Text.25	Prunes	黑棗		
food_info_types_other_fruits.26	dozeFruitsOther.Variety.Text.26	Tangerines	橘子		
food_info_types_other_fruits.27	dozeFruitsOther.Variety.Text.27	Watermelon	西瓜		
greens	dozeGreens.heading	Greens	綠葉蔬菜	heading for daily data entry item	
food_info_serving_sizes_greens_imperial.0	dozeGreens.Serving.imperial.0	1 cup raw	1杯生菜		
food_info_serving_sizes_greens_imperial.1	dozeGreens.Serving.imperial.1	½ cup cooked	½杯煮過的蔬菜		
food_info_serving_sizes_greens_metric.0	dozeGreens.Serving.metric.0	60 g raw	60克生菜		
food_info_serving_sizes_greens_metric.1	dozeGreens.Serving.metric.1	90 g cooked	90克煮過的蔬菜		
food_info_types_greens.0	dozeGreens.Variety.Text.0	Arugula	芝麻葉		
food_info_types_greens.1	dozeGreens.Variety.Text.1	Beet greens	甜菜葉		
food_info_types_greens.2	dozeGreens.Variety.Text.2	Collard greens	芥藍菜葉		
food_info_types_greens.3	dozeGreens.Variety.Text.3	Kale (black, green, and red)	羽衣甘藍（黑色、綠色與紅色品種）		
food_info_types_greens.4	dozeGreens.Variety.Text.4	Mesclun mix (assorted young salad greens)	綜合生菜葉（綜合幼嫩綠色沙拉）		
food_info_types_greens.5	dozeGreens.Variety.Text.5	Mustard greens	芥菜		
food_info_types_greens.6	dozeGreens.Variety.Text.6	Sorrel	酸模		
food_info_types_greens.7	dozeGreens.Variety.Text.7	Spinach	菠菜		
food_info_types_greens.8	dozeGreens.Variety.Text.8	Swiss chard	牛皮菜		
food_info_types_greens.9	dozeGreens.Variety.Text.9	Turnip greens	蕪菁葉		
nuts	dozeNuts.heading	Nuts and Seeds	堅果類	heading for daily data entry item	
food_info_serving_sizes_nuts_imperial.0	dozeNuts.Serving.imperial.0	¼ cup nuts or seeds	¼杯堅果或種籽		
food_info_serving_sizes_nuts_imperial.1	dozeNuts.Serving.imperial.1	2 tablespoons nut or seed butter	2大匙果仁醬或種籽醬		
food_info_serving_sizes_nuts_metric.0	dozeNuts.Serving.metric.0	30 g nuts or seeds	30克堅果或種籽		
food_info_serving_sizes_nuts_metric.1	dozeNuts.Serving.metric.1	2 tablespoons nut or seed butter	2大匙果仁醬或種籽醬		
food_info_types_nuts.0	dozeNuts.Variety.Text.0	Almonds	杏仁		
food_info_types_nuts.1	dozeNuts.Variety.Text.1	Cashews	腰果		
food_info_types_nuts.2	dozeNuts.Variety.Text.2	Chia seeds	奇亞籽		
food_info_types_nuts.3	dozeNuts.Variety.Text.3	Hazelnuts	榛果		
food_info_types_nuts.4	dozeNuts.Variety.Text.4	Hemp seeds	火麻仁		
food_info_types_nuts.5	dozeNuts.Variety.Text.5	Macadamia nuts	夏威夷豆		
food_info_types_nuts.6	dozeNuts.Variety.Text.6	Peanuts	花生		
food_info_types_nuts.7	dozeNuts.Variety.Text.7	Pecans	胡桃		
food_info_types_nuts.8	dozeNuts.Variety.Text.8	Pistachios	開心果		
food_info_types_nuts.9	dozeNuts.Variety.Text.9	Pumpkin seeds	南瓜籽		
food_info_types_nuts.10	dozeNuts.Variety.Text.10	Sesame seeds	芝麻籽		
food_info_types_nuts.11	dozeNuts.Variety.Text.11	Sunflower seeds	葵花籽		
food_info_types_nuts.12	dozeNuts.Variety.Text.12	Walnuts	核桃		
OK	dozeOtherInfo.confirm	OK	確定	Daily Dozen supplement info alert: dismissal button text	
	dozeOtherInfo.message	Vitamin B12 is essential for your health but does not count towards your daily servings.\n\nVitamin B12 is included in this app to provide you with an easy way to track your intake.	維生素B12對健康來說至關重要，但不算在每日12清單的份量當中。\n\n本應用程序包含維生素B12，讓您能方便追蹤攝取量。	Daily Dozen supplement info alert: message	
	dozeOtherInfo.section	Supplements	補充劑	Daily Dozen daily entry section heading	
	dozeOtherInfo.title	Supplements	補充劑	Daily Dozen supplement info alert: title	
spices	dozeSpices.heading	Herbs and Spices	香草和香料	heading for daily data entry item	
food_info_serving_sizes_spices_imperial.0	dozeSpices.Serving.imperial.0	¼ teaspoon of turmeric	¼茶匙的薑黃		
food_info_serving_sizes_spices_imperial.1	dozeSpices.Serving.imperial.1	Any other (salt-free) herbs and spices you enjoy	任何其他您所喜歡的（無鹽）香草和香料		
food_info_serving_sizes_spices_metric.0	dozeSpices.Serving.metric.0	¼ teaspoon of turmeric	¼茶匙的薑黃		
food_info_serving_sizes_spices_metric.1	dozeSpices.Serving.metric.1	Any other (salt-free) herbs and spices you enjoy	任何其他您所喜歡的（無鹽）香草和香料		
food_info_types_spices.0	dozeSpices.Variety.Text.0	Allspice	眾香子		
food_info_types_spices.1	dozeSpices.Variety.Text.1	Barberries	莿莓		
food_info_types_spices.2	dozeSpices.Variety.Text.2	Basil	羅勒		
food_info_types_spices.3	dozeSpices.Variety.Text.3	Bay leaves	月桂葉		
food_info_types_spices.4	dozeSpices.Variety.Text.4	Cardamom	小荳蔻		
food_info_types_spices.5	dozeSpices.Variety.Text.5	Chili powder	辣椒粉		
food_info_types_spices.6	dozeSpices.Variety.Text.6	Cilantro	芫荽		
food_info_types_spices.7	dozeSpices.Variety.Text.7	Cinnamon	肉桂		
food_info_types_spices.8	dozeSpices.Variety.Text.8	Cloves	丁香		
food_info_types_spices.9	dozeSpices.Variety.Text.9	Coriander	香菜		
food_info_types_spices.10	dozeSpices.Variety.Text.10	Cumin	孜然		
food_info_types_spices.11	dozeSpices.Variety.Text.11	Curry powder	咖哩粉		
food_info_types_spices.12	dozeSpices.Variety.Text.12	Dill	蒔蘿		
food_info_types_spices.13	dozeSpices.Variety.Text.13	Fenugreek	葫蘆巴		
food_info_types_spices.14	dozeSpices.Variety.Text.14	Garlic	大蒜		
food_info_types_spices.15	dozeSpices.Variety.Text.15	Ginger	薑		
food_info_types_spices.16	dozeSpices.Variety.Text.16	Horseradish	辣根		
food_info_types_spices.17	dozeSpices.Variety.Text.17	Lemongrass	香茅		
food_info_types_spices.18	dozeSpices.Variety.Text.18	Marjoram	墨角蘭		
food_info_types_spices.19	dozeSpices.Variety.Text.19	Mustard powder	芥末粉		
food_info_types_spices.20	dozeSpices.Variety.Text.20	Nutmeg	肉豆蔻		
food_info_types_spices.21	dozeSpices.Variety.Text.21	Oregano	牛至		
food_info_types_spices.22	dozeSpices.Variety.Text.22	Smoked paprika	煙燻紅椒粉		
food_info_types_spices.23	dozeSpices.Variety.Text.23	Parsley	荷蘭芹		
food_info_types_spices.24	dozeSpices.Variety.Text.24	Pepper	胡椒		
food_info_types_spices.25	dozeSpices.Variety.Text.25	Peppermint	薄荷		
food_info_types_spices.26	dozeSpices.Variety.Text.26	Rosemary	迷迭香		
food_info_types_spices.27	dozeSpices.Variety.Text.27	Saffron	番紅花		
food_info_types_spices.28	dozeSpices.Variety.Text.28	Sage	鼠尾草		
food_info_types_spices.29	dozeSpices.Variety.Text.29	Thyme	百里香		
food_info_types_spices.30	dozeSpices.Variety.Text.30	Turmeric	薑黃		
food_info_types_spices.31	dozeSpices.Variety.Text.31	Vanilla	香草		
cruciferous_vegetables	dozeVegetablesCruciferous.heading	Cruciferous Vegetables	十字花科蔬菜	heading for daily data entry item	
food_info_serving_sizes_cruciferous_vegetables_imperial.0	dozeVegetablesCruciferous.Serving.imperial.0	½ cup cooked leafy vegetables	½杯熟綠葉菜		
food_info_serving_sizes_cruciferous_vegetables_imperial.1	dozeVegetablesCruciferous.Serving.imperial.1	½ cup raw or cooked non-leafy vegetables	½杯生或熟非綠葉菜		
food_info_serving_sizes_cruciferous_vegetables_imperial.2	dozeVegetablesCruciferous.Serving.imperial.2	1 cup raw leafy vegetables	1杯生綠葉菜		
food_info_serving_sizes_cruciferous_vegetables_imperial.3	dozeVegetablesCruciferous.Serving.imperial.3	¼ cup broccoli sprouts	¼杯花椰菜苗		
food_info_serving_sizes_cruciferous_vegetables_imperial.4	dozeVegetablesCruciferous.Serving.imperial.4	1 tablespoon horseradish	一大匙辣根		
food_info_serving_sizes_cruciferous_vegetables_metric.0	dozeVegetablesCruciferous.Serving.metric.0	90 g cooked leafy vegetables	90克熟綠葉菜		
food_info_serving_sizes_cruciferous_vegetables_metric.1	dozeVegetablesCruciferous.Serving.metric.1	60 g raw or cooked non-leafy vegetables	60克生或熟非綠葉菜		
food_info_serving_sizes_cruciferous_vegetables_metric.2	dozeVegetablesCruciferous.Serving.metric.2	90 g raw leafy vegetables	90克生綠葉菜		
food_info_serving_sizes_cruciferous_vegetables_metric.3	dozeVegetablesCruciferous.Serving.metric.3	20 g broccoli sprouts	20克花椰菜苗		
food_info_serving_sizes_cruciferous_vegetables_metric.4	dozeVegetablesCruciferous.Serving.metric.4	1 tablespoon horseradish	一大匙辣根		
food_info_types_cruciferous_vegetables.0	dozeVegetablesCruciferous.Variety.Text.0	Arugula	芝麻葉		
food_info_types_cruciferous_vegetables.1	dozeVegetablesCruciferous.Variety.Text.1	Bok choy	青江菜		
food_info_types_cruciferous_vegetables.2	dozeVegetablesCruciferous.Variety.Text.2	Broccoli (incl. Romanesco)	綠色花椰菜（寶塔花菜）		
food_info_types_cruciferous_vegetables.3	dozeVegetablesCruciferous.Variety.Text.3	Brussels sprouts	球芽甘藍		
food_info_types_cruciferous_vegetables.4	dozeVegetablesCruciferous.Variety.Text.4	Cabbage (green, red and savoy)	甘藍（綠、紫、野甘藍）		
food_info_types_cruciferous_vegetables.5	dozeVegetablesCruciferous.Variety.Text.5	Cauliflower (white, green, orange and purple)	花椰菜（白色、綠色、橙色、紫色）		
food_info_types_cruciferous_vegetables.6	dozeVegetablesCruciferous.Variety.Text.6	Collard greens	芥藍菜葉		
food_info_types_cruciferous_vegetables.7	dozeVegetablesCruciferous.Variety.Text.7	Horseradish	辣根		
food_info_types_cruciferous_vegetables.8	dozeVegetablesCruciferous.Variety.Text.8	Kale (black, green, and red)	羽衣甘藍（黑色、綠色與紅色品種）		
food_info_types_cruciferous_vegetables.9	dozeVegetablesCruciferous.Variety.Text.9	Kohlrabi (green and purple)	大頭菜（綠色、紫色）		
food_info_types_cruciferous_vegetables.10	dozeVegetablesCruciferous.Variety.Text.10	Mustard greens	芥菜		
food_info_types_cruciferous_vegetables.11	dozeVegetablesCruciferous.Variety.Text.11	Radishes	白蘿蔔		
food_info_types_cruciferous_vegetables.12	dozeVegetablesCruciferous.Variety.Text.12	Turnip greens	蕪菁葉		
food_info_types_cruciferous_vegetables.13	dozeVegetablesCruciferous.Variety.Text.13	Watercress	西洋菜		
other_vegetables	dozeVegetablesOther.heading	Other Vegetables	其他蔬菜	heading for daily data entry item	
food_info_serving_sizes_other_vegetables_imperial.0	dozeVegetablesOther.Serving.imperial.0	1 cup raw leafy vegetables	1杯生葉菜		
food_info_serving_sizes_other_vegetables_imperial.1	dozeVegetablesOther.Serving.imperial.1	½ cup raw or cooked nonleafy vegetables	½杯生或熟的非葉菜		
food_info_serving_sizes_other_vegetables_imperial.2	dozeVegetablesOther.Serving.imperial.2	½ cup vegetable juice	½杯蔬菜汁		
food_info_serving_sizes_other_vegetables_imperial.3	dozeVegetablesOther.Serving.imperial.3	¼ cup dried mushrooms	¼杯乾燥菇類		
food_info_serving_sizes_other_vegetables_metric.0	dozeVegetablesOther.Serving.metric.0	60 g raw leafy vegetables	60克生葉菜		
food_info_serving_sizes_other_vegetables_metric.1	dozeVegetablesOther.Serving.metric.1	90 g raw or cooked nonleafy vegetables	90克生或熟非綠葉菜		
food_info_serving_sizes_other_vegetables_metric.2	dozeVegetablesOther.Serving.metric.2	120 ml vegetable juice	120毫升蔬菜汁		
food_info_serving_sizes_other_vegetables_metric.3	dozeVegetablesOther.Serving.metric.3	10 g dried mushrooms	10克乾菇類		
food_info_types_other_vegetables.0	dozeVegetablesOther.Variety.Text.0	Artichokes	朝鮮薊		
food_info_types_other_vegetables.1	dozeVegetablesOther.Variety.Text.1	Asparagus	蘆筍		
food_info_types_other_vegetables.2	dozeVegetablesOther.Variety.Text.2	Beets	甜菜		
food_info_types_other_vegetables.3	dozeVegetablesOther.Variety.Text.3	Bell peppers	甜椒		
food_info_types_other_vegetables.4	dozeVegetablesOther.Variety.Text.4	Carrots	胡蘿蔔		
food_info_types_other_vegetables.5	dozeVegetablesOther.Variety.Text.5	Corn	玉米		
food_info_types_other_vegetables.6	dozeVegetablesOther.Variety.Text.6	Garlic	大蒜		
food_info_types_other_vegetables.7	dozeVegetablesOther.Variety.Text.7	Mushrooms (button, oyster, porcini, portobello, and shiitake)	菇類（洋菇、秀珍菇、牛肝菌菇、波特菇與香菇）		
food_info_types_other_vegetables.8	dozeVegetablesOther.Variety.Text.8	Okra	秋葵		
