key_droid	key_apple	base_value	lang_value	base_comment
food_info_serving_sizes_other_vegetables[imperial][3]	dozeVegetablesOtherServing[imperial][3]	¼ cup dried mushrooms	¼ чашки сушёных грибов	  
food_info_serving_sizes_other_vegetables[metric][3]	dozeVegetablesOtherServing[metric][3]	7 g dried mushrooms	7 г сушёных грибов	  
food_info_serving_sizes_cruciferous_vegetables[imperial][0]	dozeVegetablesCruciferousServing[imperial][0]	½ cup chopped	½ чашки нарубленного	  
food_info_serving_sizes_cruciferous_vegetables[metric][0]	dozeVegetablesCruciferousServing[metric][0]	30–80 g chopped	30–80 г нарубленного	  
food_info_serving_sizes_cruciferous_vegetables[imperial][1]	dozeVegetablesCruciferousServing[imperial][1]	¼ cup Brussels or broccoli sprouts	¼ чашки брюссельской капусты или брокколи	  
food_info_serving_sizes_cruciferous_vegetables[metric][1]	dozeVegetablesCruciferousServing[metric][1]	12 g Brussels or broccoli sprouts	12 г брюссельской капусты или брокколи	  
food_info_serving_sizes_cruciferous_vegetables[imperial][2]	dozeVegetablesCruciferousServing[imperial][2]	1 tablespoon horseradish	1 столовая ложка хрена	  
food_info_serving_sizes_cruciferous_vegetables[metric][2]	dozeVegetablesCruciferousServing[metric][2]	1 tablespoon horseradish	1 столовая ложка хрена	  
food_info_serving_sizes_beans[imperial][0]	dozeBeansServing[imperial][0]	¼ cup of hummus or bean dip	¼ чашки хумуса или бобового соуса	  
food_info_serving_sizes_beans[metric][0]	dozeBeansServing[metric][0]	60 g of hummus or bean dip	60 г хумуса или бобового соуса	  
food_info_serving_sizes_beans[imperial][1]	dozeBeansServing[imperial][1]	½ cup cooked beans, split peas, lentils, tofu, or tempeh	½ чашки готовых фасоли, колотого гороха, чечевицы, тофу или темпе	  
food_info_serving_sizes_beans[metric][1]	dozeBeansServing[metric][1]	130 g cooked beans, split peas, lentils, tofu, or tempeh	130 г готовых фасоли, колотого гороха, чечевицы, тофу или темпе	  
food_info_serving_sizes_beans[imperial][2]	dozeBeansServing[imperial][2]	1 cup of fresh peas or sprouted lentils	1 чашка свежего гороха или пророшенной чечевицы	  
food_info_serving_sizes_beans[metric][2]	dozeBeansServing[metric][2]	150 g of fresh peas or sprouted lentils	150 г свежего гороха или пророшенной чечевицы	  
food_info_serving_sizes_greens[imperial][0]	dozeGreensServing[imperial][0]	1 cup raw	1 чашка сырых	  
food_info_serving_sizes_greens[metric][0]	dozeGreensServing[metric][0]	60 g raw	60 г сырых	  
food_info_serving_sizes_greens[imperial][1]	dozeGreensServing[imperial][1]	½ cup cooked	½ чашки приготовленных	  
food_info_serving_sizes_greens[metric][1]	dozeGreensServing[metric][1]	90 g cooked	90 г приготовленных	  
food_info_serving_sizes_beverages[imperial][0]	dozeBeveragesServing[imperial][0]	One glass (12 ounces)	Один стакан (12 унций)	  
food_info_serving_sizes_beverages[metric][0]	dozeBeveragesServing[metric][0]	One glass (350 ml)	Один стакан (350 мл)	  
food_info_serving_sizes_exercise[imperial][0]	dozeExerciseServing[imperial][0]	90 minutes of moderate-intensity activity	90 минут средней нагрузки	  
food_info_serving_sizes_exercise[metric][0]	dozeExerciseServing[metric][0]	90 minutes of moderate-intensity activity	90 минут средней нагрузки	  
food_info_serving_sizes_exercise[imperial][1]	dozeExerciseServing[imperial][1]	40 minutes of vigorous-intensity activity	40 минут интенсивной нагрузки	  
food_info_serving_sizes_exercise[metric][1]	dozeExerciseServing[metric][1]	40 minutes of vigorous-intensity activity	40 минут интенсивной нагрузки	  
food_info_serving_sizes_flaxseeds[imperial][0]	dozeFlaxseedsServing[imperial][0]	1 tablespoon ground	1 столовая ложка измельчённых	  
food_info_serving_sizes_flaxseeds[metric][0]	dozeFlaxseedsServing[metric][0]	1 tablespoon ground	1 столовая ложка измельчённых	  
food_info_types_flaxseeds[0]	dozeFlaxseedsVarietyText[0]	Brown flaxseeds	Семена коричневого льна	  
food_info_types_flaxseeds[1]	dozeFlaxseedsVarietyText[1]	Golden flaxseeds	Семена белого льна	  
food_info_types_beans[0]	dozeBeansVarietyText[0]	Black beans	Чёрная фасоль	  
food_info_types_beans[1]	dozeBeansVarietyText[1]	Black-eyed peas	Черноглазая фасоль	  
food_info_types_beans[2]	dozeBeansVarietyText[2]	Butter beans	Фасоль Лима	  
food_info_types_beans[3]	dozeBeansVarietyText[3]	Cannellini beans	Белая фасоль (каннеллини)	  
food_info_types_beans[4]	dozeBeansVarietyText[4]	Chickpeas/Garbanzo Beans	Нут	  
food_info_types_beans[5]	dozeBeansVarietyText[5]	Edamame	Эдамамэ	  
food_info_types_beans[6]	dozeBeansVarietyText[6]	English peas	Садовый горох	  
food_info_types_beans[7]	dozeBeansVarietyText[7]	Great northern beans	Белая фасоль (великая северная)	  
food_info_types_beans[8]	dozeBeansVarietyText[8]	Kidney beans	Красная фасоль (кидни)	  
food_info_types_beans[9]	dozeBeansVarietyText[9]	Lentils (beluga, french, and red varieties)	Чечевица (чёрная "белуга", зеленая "французская", красная)	  
food_info_types_beans[10]	dozeBeansVarietyText[10]	Miso	Мисо	  
food_info_types_beans[11]	dozeBeansVarietyText[11]	Navy beans	Белая фасоль (флотская)	  
food_info_types_beans[12]	dozeBeansVarietyText[12]	Pinto beans	Фасоль пинто	  
food_info_types_beans[13]	dozeBeansVarietyText[13]	Small red beans	Мелкая красная фасоль	  
food_info_types_beans[14]	dozeBeansVarietyText[14]	Split peas (yellow or green)	Горох колотый (жёлтый или зелёный)	  
food_info_types_beans[15]	dozeBeansVarietyText[15]	Tempeh	Темпе	  
food_info_types_greens[0]	dozeGreensVarietyText[0]	Arugula	Руккола	  
food_info_types_greens[1]	dozeGreensVarietyText[1]	Beet greens	Ботва свеклы	  
food_info_types_greens[2]	dozeGreensVarietyText[2]	Collard greens	Листовая капуста Коллард	  
food_info_types_greens[3]	dozeGreensVarietyText[3]	Kale (black, green, and red)	Кудрявая капуста (тёмная, зелёная и красная)	  
food_info_types_greens[4]	dozeGreensVarietyText[4]	Mesclun mix (assorted young salad greens)	Месклан (ассорти из молодых салатных листьев)	  
food_info_types_greens[5]	dozeGreensVarietyText[5]	Mustard greens	Горчица листовая	  
food_info_types_greens[6]	dozeGreensVarietyText[6]	Sorrel	Щавель	  
food_info_types_greens[7]	dozeGreensVarietyText[7]	Spinach	Шпинат	  
food_info_types_greens[8]	dozeGreensVarietyText[8]	Swiss chard	Мангольд	  
food_info_types_greens[9]	dozeGreensVarietyText[9]	Turnip greens	Ботва репы	  
food_info_types_other_fruits[0]	dozeFruitsOtherVarietyText[0]	Apples	Яблоки	  
food_info_types_other_fruits[1]	dozeFruitsOtherVarietyText[1]	Dried apricots	Курага	  
food_info_types_other_fruits[2]	dozeFruitsOtherVarietyText[2]	Avocados	Авокадо	  
food_info_types_other_fruits[3]	dozeFruitsOtherVarietyText[3]	Bananas	Бананы	  
food_info_types_other_fruits[4]	dozeFruitsOtherVarietyText[4]	Cantaloupe	Дыня Канталупа	  
food_info_types_other_fruits[5]	dozeFruitsOtherVarietyText[5]	Clementines	Мандарины	  
food_info_types_other_fruits[6]	dozeFruitsOtherVarietyText[6]	Dates	Финики	  
food_info_types_other_fruits[7]	dozeFruitsOtherVarietyText[7]	Dried figs	Сушёный инжир	  
food_info_types_other_fruits[8]	dozeFruitsOtherVarietyText[8]	Grapefruit	Грейпфрут	  
food_info_types_other_fruits[9]	dozeFruitsOtherVarietyText[9]	Honeydew	Дыня Медовая	  
food_info_types_other_fruits[10]	dozeFruitsOtherVarietyText[10]	Kiwifruit	Киви	  
food_info_types_other_fruits[11]	dozeFruitsOtherVarietyText[11]	Lemons	Лимоны	  
food_info_types_other_fruits[12]	dozeFruitsOtherVarietyText[12]	Limes	Лаймы	  
food_info_types_other_fruits[13]	dozeFruitsOtherVarietyText[13]	Lychees	Личи	  
food_info_types_other_fruits[14]	dozeFruitsOtherVarietyText[14]	Mangos	Манго	  
food_info_types_other_fruits[15]	dozeFruitsOtherVarietyText[15]	Nectarines	Нектарины	  
food_info_types_other_fruits[16]	dozeFruitsOtherVarietyText[16]	Oranges	Апельсины	  
food_info_types_other_fruits[17]	dozeFruitsOtherVarietyText[17]	Papaya	Папайя	  
food_info_types_other_fruits[18]	dozeFruitsOtherVarietyText[18]	Passion fruit	Маракуйя	  
food_info_types_other_fruits[19]	dozeFruitsOtherVarietyText[19]	Peaches	Персики	  
food_info_types_other_fruits[20]	dozeFruitsOtherVarietyText[20]	Pears	Груши	  
food_info_types_other_fruits[21]	dozeFruitsOtherVarietyText[21]	Pineapple	Ананас	  
food_info_types_other_fruits[22]	dozeFruitsOtherVarietyText[22]	Plums (especially black plums)	Сливы (особенно тёмные сливы)	  
food_info_types_other_fruits[23]	dozeFruitsOtherVarietyText[23]	Pluots	Плумкот	  
food_info_types_other_fruits[24]	dozeFruitsOtherVarietyText[24]	Pomegranates	Гранат	  
food_info_types_other_fruits[25]	dozeFruitsOtherVarietyText[25]	Prunes	Чернослив	  
food_info_types_other_fruits[26]	dozeFruitsOtherVarietyText[26]	Tangerines	Танжерины	  
food_info_types_other_fruits[27]	dozeFruitsOtherVarietyText[27]	Watermelon	Арбуз	  
food_info_types_cruciferous_vegetables[0]	dozeVegetablesCruciferousVarietyText[0]	Arugula	Руккола	  
food_info_types_cruciferous_vegetables[1]	dozeVegetablesCruciferousVarietyText[1]	Bok choy	Пак-чой	  
food_info_types_cruciferous_vegetables[2]	dozeVegetablesCruciferousVarietyText[2]	Broccoli (incl. Romanesco)	Брокколи (и романеско)	  
food_info_types_cruciferous_vegetables[3]	dozeVegetablesCruciferousVarietyText[3]	Brussels sprouts	Брюссельская капуста	  
food_info_types_cruciferous_vegetables[4]	dozeVegetablesCruciferousVarietyText[4]	Cabbage (green, red and savoy)	Капуста (белокочанная, красная и савойская)	  
food_info_types_cruciferous_vegetables[5]	dozeVegetablesCruciferousVarietyText[5]	Cauliflower (white, green, orange and purple)	Цветная капуста (белая, зеленая, оранжевая, фиолетовая)	  
food_info_types_cruciferous_vegetables[6]	dozeVegetablesCruciferousVarietyText[6]	Collard greens	Листовая капуста Коллард	  
food_info_types_cruciferous_vegetables[7]	dozeVegetablesCruciferousVarietyText[7]	Horseradish	Хрен	  
food_info_types_cruciferous_vegetables[8]	dozeVegetablesCruciferousVarietyText[8]	Kale (black, green, and red)	Кудрявая капуста (тёмная, зелёная и красная)	  
food_info_types_cruciferous_vegetables[9]	dozeVegetablesCruciferousVarietyText[9]	Kohlrabi (green and purple)	Кольраби (зеленая и фиолетовая)	  
food_info_types_cruciferous_vegetables[10]	dozeVegetablesCruciferousVarietyText[10]	Mustard greens	Горчица листовая	  
food_info_types_cruciferous_vegetables[11]	dozeVegetablesCruciferousVarietyText[11]	Radishes	Редис	  
food_info_types_cruciferous_vegetables[12]	dozeVegetablesCruciferousVarietyText[12]	Turnip greens	Ботва репы	  
food_info_types_cruciferous_vegetables[13]	dozeVegetablesCruciferousVarietyText[13]	Watercress	Водяной кресс	  
food_info_types_whole_grains[0]	dozeWholeGrainsVarietyText[0]	Barley	Ячмень	  
food_info_types_whole_grains[1]	dozeWholeGrainsVarietyText[1]	Buckwheat	Гречневая крупа	  
food_info_types_whole_grains[2]	dozeWholeGrainsVarietyText[2]	Millet	Пшено	  
food_info_types_whole_grains[3]	dozeWholeGrainsVarietyText[3]	Oats	Овёс	  
food_info_types_whole_grains[4]	dozeWholeGrainsVarietyText[4]	Popcorn	Попкорн	  
food_info_types_whole_grains[5]	dozeWholeGrainsVarietyText[5]	Quinoa	Киноа	  
food_info_types_whole_grains[6]	dozeWholeGrainsVarietyText[6]	Rye	Рожь	  
food_info_types_whole_grains[7]	dozeWholeGrainsVarietyText[7]	Teff	Теф	  
food_info_types_whole_grains[8]	dozeWholeGrainsVarietyText[8]	Whole-wheat pasta	Цельнозерновые макароны	  
food_info_types_other_vegetables[0]	dozeVegetablesOtherVarietyText[0]	Artichokes	Артишоки	  
food_info_types_other_vegetables[1]	dozeVegetablesOtherVarietyText[1]	Asparagus	Спаржа	  
food_info_types_other_vegetables[2]	dozeVegetablesOtherVarietyText[2]	Beets	Свёкла	  
food_info_types_other_vegetables[3]	dozeVegetablesOtherVarietyText[3]	Bell peppers	Сладкий перец	  
food_info_types_other_vegetables[4]	dozeVegetablesOtherVarietyText[4]	Carrots	Морковь	  
food_info_types_other_vegetables[5]	dozeVegetablesOtherVarietyText[5]	Corn	Кукуруза	  
food_info_types_other_vegetables[6]	dozeVegetablesOtherVarietyText[6]	Garlic	Чеснок	  
food_info_types_other_vegetables[7]	dozeVegetablesOtherVarietyText[7]	Mushrooms (button, oyster, portobello, and shiitake)	Грибы (шампиньоны, вёшенки, портобелло и шиитаке)	  
food_info_types_other_vegetables[8]	dozeVegetablesOtherVarietyText[8]	Okra	Бамия (окра)	  
food_info_types_other_vegetables[9]	dozeVegetablesOtherVarietyText[9]	Onions	Лук	  
food_info_types_other_vegetables[10]	dozeVegetablesOtherVarietyText[10]	Purple potatoes	Фиолетовый картофель	  
food_info_types_other_vegetables[11]	dozeVegetablesOtherVarietyText[11]	Pumpkin	Тыква	  
food_info_types_other_vegetables[12]	dozeVegetablesOtherVarietyText[12]	Sea vegetables (arame, dulse, and nori)	Съедобные водоросли (араме, красные водоросли и нори)	  
food_info_types_other_vegetables[13]	dozeVegetablesOtherVarietyText[13]	Snap peas	Стручковый горох (Snap peas)	  
food_info_types_other_vegetables[14]	dozeVegetablesOtherVarietyText[14]	Squash (delicata, summer, and spaghetti squash varieties)	Сквош (летний и зимний, в т.ч. "деликата" и "спагетти")	  
food_info_types_other_vegetables[15]	dozeVegetablesOtherVarietyText[15]	Sweet potatoes/yams	Батат/ямс	  
food_info_types_other_vegetables[16]	dozeVegetablesOtherVarietyText[16]	Tomatoes	Помидоры	  
food_info_types_other_vegetables[17]	dozeVegetablesOtherVarietyText[17]	Zucchini	Цуккини	  
food_info_types_nuts[0]	dozeNutsVarietyText[0]	Almonds	Миндаль	  
food_info_types_nuts[1]	dozeNutsVarietyText[1]	Brazil nuts	Бразильский орех	  
food_info_types_nuts[2]	dozeNutsVarietyText[2]	Cashews	Кешью	  
food_info_types_nuts[3]	dozeNutsVarietyText[3]	Chia seeds	Семена чиа	  
food_info_types_nuts[4]	dozeNutsVarietyText[4]	Hazelnuts	Фундук	  
food_info_types_nuts[5]	dozeNutsVarietyText[5]	Hemp seeds	Семена конопли	  
food_info_types_nuts[6]	dozeNutsVarietyText[6]	Macadamia nuts	Макадамия (австралийский орех)	  
food_info_types_nuts[7]	dozeNutsVarietyText[7]	Pecans	Орех пекан	  
food_info_types_nuts[8]	dozeNutsVarietyText[8]	Pistachios	Фисташки	  
food_info_types_nuts[9]	dozeNutsVarietyText[9]	Pumpkin seeds	Семена тыквы	  
food_info_types_nuts[10]	dozeNutsVarietyText[10]	Sesame seeds	Кунжут	  
food_info_types_nuts[11]	dozeNutsVarietyText[11]	Sunflower seeds	Семечки подсолнечника	  
food_info_types_nuts[12]	dozeNutsVarietyText[12]	Walnuts	Грецкие орехи	  
food_info_types_berries[0]	dozeBerriesVarietyText[0]	Acai berries	Ягоды асаи	  
food_info_types_berries[1]	dozeBerriesVarietyText[1]	Barberries	Ягоды барбариса	  
food_info_types_berries[2]	dozeBerriesVarietyText[2]	Blackberries	Ежевика	  
food_info_types_berries[3]	dozeBerriesVarietyText[3]	Blueberries	Черника	  
food_info_types_berries[4]	dozeBerriesVarietyText[4]	Cherries (sweet or tart)	Вишня (или черешня)	  
food_info_types_berries[5]	dozeBerriesVarietyText[5]	Concord grapes	Виноград Конкорд	  
food_info_types_berries[6]	dozeBerriesVarietyText[6]	Cranberries	Клюква	  
food_info_types_berries[7]	dozeBerriesVarietyText[7]	Goji berries	Ягоды годжи	  
food_info_types_berries[8]	dozeBerriesVarietyText[8]	Kumquats	Кумкват	  
food_info_types_berries[9]	dozeBerriesVarietyText[9]	Mulberries	Шелковица	  
food_info_types_berries[10]	dozeBerriesVarietyText[10]	Raspberries (black or red)	Малина (чёрная или красная)	  
food_info_types_berries[11]	dozeBerriesVarietyText[11]	Strawberries	Клубника	  
food_info_types_exercise[0]	dozeExerciseVarietyText[0]	Bicycling	Езда на велосипеде	  
food_info_types_exercise[1]	dozeExerciseVarietyText[1]	Canoeing	Гребля	  
food_info_types_exercise[2]	dozeExerciseVarietyText[2]	Dancing	Танцы	  
food_info_types_exercise[3]	dozeExerciseVarietyText[3]	Dodgeball	Доджбол (вышибалы)	  
food_info_types_exercise[4]	dozeExerciseVarietyText[4]	Downhill skiing	Горнолыжный спорт	  
food_info_types_exercise[5]	dozeExerciseVarietyText[5]	Fencing	Фехтование	  
food_info_types_exercise[6]	dozeExerciseVarietyText[6]	Hiking	Хайкинг (длительная прогулка, пешеходный туризм)	  
food_info_types_exercise[7]	dozeExerciseVarietyText[7]	Housework	Работа по дому	  
food_info_types_exercise[8]	dozeExerciseVarietyText[8]	Ice-skating	Катание на коньках	  
food_info_types_exercise[9]	dozeExerciseVarietyText[9]	Inline skating	Роллерблейдинг (экстремальное катание на роликовых коньках)	  
food_info_types_exercise[10]	dozeExerciseVarietyText[10]	Juggling	Жонглирование	  
food_info_types_exercise[11]	dozeExerciseVarietyText[11]	Jumping on a trampoline	Прыжки на батуте	  
food_info_types_exercise[12]	dozeExerciseVarietyText[12]	Paddle boating	Катание на водном велосипеде	  
food_info_types_exercise[13]	dozeExerciseVarietyText[13]	Playing frisbee	Игра с летающим диском	  
food_info_types_exercise[14]	dozeExerciseVarietyText[14]	Roller-skating	Катание на роликах	  
food_info_types_exercise[15]	dozeExerciseVarietyText[15]	Shooting baskets	Броски мяча в корзину	  
food_info_types_exercise[16]	dozeExerciseVarietyText[16]	Shoveling light snow	Сгребание лёгкого снега	  
food_info_types_exercise[17]	dozeExerciseVarietyText[17]	Skateboarding	Скейтбординг	  
food_info_types_exercise[18]	dozeExerciseVarietyText[18]	Snorkeling	Сноркелинг (ныряние с дыхательной трубкой)	  
food_info_types_exercise[19]	dozeExerciseVarietyText[19]	Surfing	Сёрфинг	  
food_info_types_exercise[20]	dozeExerciseVarietyText[20]	Swimming recreationally	Свободное плавание	  
food_info_types_exercise[21]	dozeExerciseVarietyText[21]	Tennis (doubles)	Парный теннис	  
food_info_types_exercise[22]	dozeExerciseVarietyText[22]	Treading water	Вертикальное удержание на плаву	  
food_info_types_exercise[23]	dozeExerciseVarietyText[23]	Walking briskly (4 mph)	Быстрая ходьба (6–7 км/ч)	  
food_info_types_exercise[24]	dozeExerciseVarietyText[24]	Water aerobics	Водная гимнастика	  
food_info_types_exercise[25]	dozeExerciseVarietyText[25]	Waterskiing	Воднолыжный спорт	  
food_info_types_exercise[26]	dozeExerciseVarietyText[26]	Yard work	Работа по саду	  
food_info_types_exercise[27]	dozeExerciseVarietyText[27]	Yoga	Йога	  
food_info_types_exercise[28]	dozeExerciseVarietyText[28]	Backpacking	Поход с рюкзаком	  
food_info_types_exercise[29]	dozeExerciseVarietyText[29]	Basketball	Баскетбол	  
food_info_types_exercise[30]	dozeExerciseVarietyText[30]	Bicycling uphill	Подъем в горку на велосипеде	  
food_info_types_exercise[31]	dozeExerciseVarietyText[31]	Circuit weight training	Повторяемые упражнения с весом	  
food_info_types_exercise[32]	dozeExerciseVarietyText[32]	Cross-country skiing	Лыжный бег	  
food_info_types_exercise[33]	dozeExerciseVarietyText[33]	Football	Американский футбол	  
food_info_types_exercise[34]	dozeExerciseVarietyText[34]	Hockey	Хоккей	  
food_info_types_exercise[35]	dozeExerciseVarietyText[35]	Jogging	Бег трусцой	  
food_info_types_exercise[36]	dozeExerciseVarietyText[36]	Jumping jacks	Прыжки "ноги вместе – ноги врозь"	  
food_info_types_exercise[37]	dozeExerciseVarietyText[37]	Jumping rope	Прыжки со скакалкой	  
food_info_types_exercise[38]	dozeExerciseVarietyText[38]	Lacrosse	Лакросс	  
food_info_types_exercise[39]	dozeExerciseVarietyText[39]	Push-ups	Отжимания	  
food_info_types_exercise[40]	dozeExerciseVarietyText[40]	Pull-ups	Подтягивания	  
food_info_types_exercise[41]	dozeExerciseVarietyText[41]	Racquetball	Ракетбол	  
food_info_types_exercise[42]	dozeExerciseVarietyText[42]	Rock climbing	Скалолазание	  
food_info_types_exercise[43]	dozeExerciseVarietyText[43]	Rugby	Регби	  
food_info_types_exercise[44]	dozeExerciseVarietyText[44]	Running	Бег	  
food_info_types_exercise[45]	dozeExerciseVarietyText[45]	Scuba diving	Дайвинг с аквалангом	  
food_info_types_exercise[46]	dozeExerciseVarietyText[46]	Tennis (singles)	Теннис	  
food_info_types_exercise[47]	dozeExerciseVarietyText[47]	Soccer	Футбол ("соккер")	  
food_info_types_exercise[48]	dozeExerciseVarietyText[48]	Speed skating	Конькобежный спорт	  
food_info_types_exercise[49]	dozeExerciseVarietyText[49]	Squash	Сквош	  
food_info_types_exercise[50]	dozeExerciseVarietyText[50]	Step aerobics	Гимнастика на степе	  
food_info_types_exercise[51]	dozeExerciseVarietyText[51]	Swimming laps	Спортивное плавание	  
food_info_types_exercise[52]	dozeExerciseVarietyText[52]	Walking briskly uphill	Быстрая ходьба в горку	  
food_info_types_exercise[53]	dozeExerciseVarietyText[53]	Water jogging	Беговые движения на плаву	  
food_info_types_spices[0]	dozeSpicesVarietyText[0]	Allspice	Душистый перец	  
food_info_types_spices[1]	dozeSpicesVarietyText[1]	Barberries	Барбарис	  
food_info_types_spices[2]	dozeSpicesVarietyText[2]	Basil	Базилик	  
food_info_types_spices[3]	dozeSpicesVarietyText[3]	Bay leaves	Лавровый лист	  
food_info_types_spices[4]	dozeSpicesVarietyText[4]	Cardamom	Кардамон	  
food_info_types_spices[5]	dozeSpicesVarietyText[5]	Chili powder	Молотый чили	  
food_info_types_spices[6]	dozeSpicesVarietyText[6]	Cilantro	Кориандр (кинза)	  
food_info_types_spices[7]	dozeSpicesVarietyText[7]	Cinnamon	Корица	  
food_info_types_spices[8]	dozeSpicesVarietyText[8]	Cloves	Гвоздика	  
food_info_types_spices[9]	dozeSpicesVarietyText[9]	Coriander	Семена кориандра (кинзы)	  
