key_droid	key_apple	base_value	lang_value	base_comment
food_info_serving_sizes_cruciferous_vegetables[metric][1]	dozeVegetablesCruciferousServing[metric][1]	12 g Brussels or broccoli sprouts	12 g de coles de Bruselas o retoños de brócoli	  
food_info_serving_sizes_cruciferous_vegetables[imperial][2]	dozeVegetablesCruciferousServing[imperial][2]	1 tablespoon horseradish	1 cucharada de rábano picante	  
food_info_serving_sizes_cruciferous_vegetables[metric][2]	dozeVegetablesCruciferousServing[metric][2]	1 tablespoon horseradish	1 cucharada de rábano picante	  
food_info_serving_sizes_other_fruits[imperial][0]	dozeFruitsOtherServing[imperial][0]	1 medium-sized fruit	1 fruta de tamaño medio	  
food_info_serving_sizes_other_fruits[metric][0]	dozeFruitsOtherServing[metric][0]	1 medium-sized fruit	1 fruta de tamaño medio	  
food_info_serving_sizes_other_fruits[imperial][1]	dozeFruitsOtherServing[imperial][1]	1 cup cut-up fruit	1 taza de fruta partida	  
food_info_serving_sizes_other_fruits[metric][1]	dozeFruitsOtherServing[metric][1]	120 g cut-up fruit	120 g de fruta partida	  
food_info_serving_sizes_other_fruits[imperial][2]	dozeFruitsOtherServing[imperial][2]	¼ cup dried fruit	¼ taza de fruta seca	  
food_info_serving_sizes_other_fruits[metric][2]	dozeFruitsOtherServing[metric][2]	40 g dried fruit	40 g de fruta seca	  
food_info_serving_sizes_whole_grains[imperial][0]	dozeWholeGrainsServing[imperial][0]	½ cup hot cereal or cooked grains, pasta, or corn kernels	½ taza de cereal caliente o granos, pasta o granos de maíz cocidos	  
food_info_serving_sizes_whole_grains[metric][0]	dozeWholeGrainsServing[metric][0]	100 g hot cereal or cooked grains, pasta, or corn kernels	100 g de cereal caliente o granos, pasta o granos de maíz cocidos	  
food_info_serving_sizes_whole_grains[imperial][1]	dozeWholeGrainsServing[imperial][1]	1 cup cold cereal	1 taza de cereal frío	  
food_info_serving_sizes_whole_grains[metric][1]	dozeWholeGrainsServing[metric][1]	50 g cold cereal	50 g de cereal frío	  
food_info_serving_sizes_whole_grains[imperial][2]	dozeWholeGrainsServing[imperial][2]	1 tortilla or slice of bread	1 tortilla o rodaja de pan	  
food_info_serving_sizes_whole_grains[metric][2]	dozeWholeGrainsServing[metric][2]	1 tortilla or slice of bread	1 tortilla o rodaja de pan	  
food_info_serving_sizes_whole_grains[imperial][3]	dozeWholeGrainsServing[imperial][3]	½ a bagel or English muffin	½ de un bagel o english muffin	  
food_info_serving_sizes_whole_grains[metric][3]	dozeWholeGrainsServing[metric][3]	½ a bagel or English muffin	½ de un bagel o english muffin	  
food_info_serving_sizes_whole_grains[imperial][4]	dozeWholeGrainsServing[imperial][4]	3 cups popped popcorn	3 tazas de palomitas de maíz reventadas	  
food_info_serving_sizes_whole_grains[metric][4]	dozeWholeGrainsServing[metric][4]	30 g popped popcorn	30 g de palomitas de maíz reventadas	  
food_info_serving_sizes_beans[imperial][0]	dozeBeansServing[imperial][0]	¼ cup of hummus or bean dip	¼ taza de hummus o dip de frijol	  
food_info_serving_sizes_beans[metric][0]	dozeBeansServing[metric][0]	60 g of hummus or bean dip	60 g de hummus o dip de frijol	  
food_info_serving_sizes_beans[imperial][1]	dozeBeansServing[imperial][1]	½ cup cooked beans, split peas, lentils, tofu, or tempeh	½ taza de frijoles cocidos, arvejas partidas, lentejas, tofu o tempeh	  
food_info_serving_sizes_beans[metric][1]	dozeBeansServing[metric][1]	130 g cooked beans, split peas, lentils, tofu, or tempeh	130 g de frijoles cocidos, arvejas partidas, lentejas, tofu o tempeh	  
food_info_serving_sizes_beans[imperial][2]	dozeBeansServing[imperial][2]	1 cup of fresh peas or sprouted lentils	1 taza de guisantes frescos o retoños de lentejas	  
food_info_serving_sizes_beans[metric][2]	dozeBeansServing[metric][2]	150 g of fresh peas or sprouted lentils	150 g de guisantes frescos o retoños de lentejas	  
food_info_serving_sizes_nuts[imperial][0]	dozeNutsServing[imperial][0]	¼ cup nuts or seeds	¼ taza de nueces o semillas	  
food_info_serving_sizes_nuts[metric][0]	dozeNutsServing[metric][0]	30 g nuts or seeds	30 g de nueces o semillas	  
food_info_serving_sizes_nuts[imperial][1]	dozeNutsServing[imperial][1]	2 tablespoons nut or seed butter	2 cucharadas de mantequilla de nueces o semillas	  
food_info_serving_sizes_nuts[metric][1]	dozeNutsServing[metric][1]	2 tablespoons nut or seed butter	2 cucharadas de mantequilla de nueces o semillas	  
food_info_serving_sizes_berries[imperial][0]	dozeBerriesServing[imperial][0]	½ cup fresh or frozen	½ taza frescos o congelados	  
food_info_serving_sizes_berries[metric][0]	dozeBerriesServing[metric][0]	60 g fresh or frozen	60 g frescos o congelados	  
food_info_serving_sizes_berries[imperial][1]	dozeBerriesServing[imperial][1]	¼ cup dried	¼ taza secos	  
food_info_serving_sizes_berries[metric][1]	dozeBerriesServing[metric][1]	40 g dried	40 g secos	  
food_info_serving_sizes_other_vegetables[imperial][0]	dozeVegetablesOtherServing[imperial][0]	1 cup raw leafy vegetables	1 taza de vegetales de hoja cruda	  
food_info_serving_sizes_other_vegetables[metric][0]	dozeVegetablesOtherServing[metric][0]	60 g raw leafy vegetables	60 g de vegetales de hoja cruda	  
food_info_serving_sizes_other_vegetables[imperial][1]	dozeVegetablesOtherServing[imperial][1]	½ cup raw or cooked nonleafy vegetables	½ taza de vegetales sin hoja cruda o cocida	  
food_info_serving_sizes_other_vegetables[metric][1]	dozeVegetablesOtherServing[metric][1]	50 g raw or cooked nonleafy vegetables	50 g de vegetales sin hoja cruda o cocida	  
food_info_serving_sizes_other_vegetables[imperial][2]	dozeVegetablesOtherServing[imperial][2]	½ cup vegetable juice	½ taza de jugo de vegetales	  
food_info_serving_sizes_other_vegetables[metric][2]	dozeVegetablesOtherServing[metric][2]	125 ml vegetable juice	125 ml de jugo de vegetales	  
food_info_serving_sizes_other_vegetables[imperial][3]	dozeVegetablesOtherServing[imperial][3]	¼ cup dried mushrooms	¼ taza de champiñones secos	  
food_info_serving_sizes_other_vegetables[metric][3]	dozeVegetablesOtherServing[metric][3]	7 g dried mushrooms	7 g de champiñones secos	  
food_info_serving_sizes_flaxseeds[imperial][0]	dozeFlaxseedsServing[imperial][0]	1 tablespoon ground	1 cucharada molida	  
food_info_serving_sizes_flaxseeds[metric][0]	dozeFlaxseedsServing[metric][0]	1 tablespoon ground	1 cucharada molida	  
food_info_serving_sizes_greens[imperial][0]	dozeGreensServing[imperial][0]	1 cup raw	1 taza cruda	  
food_info_serving_sizes_greens[metric][0]	dozeGreensServing[metric][0]	60 g raw	60 g cruda	  
food_info_serving_sizes_greens[imperial][1]	dozeGreensServing[imperial][1]	½ cup cooked	½ taza cocida	  
food_info_serving_sizes_greens[metric][1]	dozeGreensServing[metric][1]	90 g cooked	90 g cocida	  
food_info_serving_sizes_exercise[imperial][0]	dozeExerciseServing[imperial][0]	90 minutes of moderate-intensity activity	90 minutos de actividad de moderada intensidad	  
food_info_serving_sizes_exercise[metric][0]	dozeExerciseServing[metric][0]	90 minutes of moderate-intensity activity	90 minutos de actividad de moderada intensidad	  
food_info_serving_sizes_exercise[imperial][1]	dozeExerciseServing[imperial][1]	40 minutes of vigorous-intensity activity	40 minutos de actividad de vigorosa intensidad	  
food_info_serving_sizes_exercise[metric][1]	dozeExerciseServing[metric][1]	40 minutes of vigorous-intensity activity	40 minutos de actividad de vigorosa intensidad	  
food_info_types_spices[0]	dozeSpicesVarietyText[0]	Allspice	Pimienta de Jamaica/Inglesa	  
food_info_types_spices[1]	dozeSpicesVarietyText[1]	Barberries	Agracejo	  
food_info_types_spices[2]	dozeSpicesVarietyText[2]	Basil	Albahaca	  
food_info_types_spices[3]	dozeSpicesVarietyText[3]	Bay leaves	Hojas de laurel	  
food_info_types_spices[4]	dozeSpicesVarietyText[4]	Cardamom	Cardamomo	  
food_info_types_spices[5]	dozeSpicesVarietyText[5]	Chili powder	Chile en polvo	  
food_info_types_spices[6]	dozeSpicesVarietyText[6]	Cilantro	Cilantro	  
food_info_types_spices[7]	dozeSpicesVarietyText[7]	Cinnamon	Canela	  
food_info_types_spices[8]	dozeSpicesVarietyText[8]	Cloves	Clavos	  
food_info_types_spices[9]	dozeSpicesVarietyText[9]	Coriander	Cilantro	  
food_info_types_spices[10]	dozeSpicesVarietyText[10]	Cumin	Comino	  
food_info_types_spices[11]	dozeSpicesVarietyText[11]	Curry powder	Polvo de curry	  
food_info_types_spices[12]	dozeSpicesVarietyText[12]	Dill	Eneldo	  
food_info_types_spices[13]	dozeSpicesVarietyText[13]	Fenugreek	Fenogreco	  
food_info_types_spices[14]	dozeSpicesVarietyText[14]	Garlic	Ajo	  
food_info_types_spices[15]	dozeSpicesVarietyText[15]	Ginger	Gengibre	  
food_info_types_spices[16]	dozeSpicesVarietyText[16]	Horseradish	Rábano picante	  
food_info_types_spices[17]	dozeSpicesVarietyText[17]	Lemongrass	Citronela	  
food_info_types_spices[18]	dozeSpicesVarietyText[18]	Marjoram	Mejorana	  
food_info_types_spices[19]	dozeSpicesVarietyText[19]	Mustard powder	Polvo de mostaza	  
food_info_types_spices[20]	dozeSpicesVarietyText[20]	Nutmeg	Nuez moscada	  
food_info_types_spices[21]	dozeSpicesVarietyText[21]	Oregano	Oregano	  
food_info_types_spices[22]	dozeSpicesVarietyText[22]	Smoked paprika	Papríka ahumada	  
food_info_types_spices[23]	dozeSpicesVarietyText[23]	Parsley	Perejil	  
food_info_types_spices[24]	dozeSpicesVarietyText[24]	Pepper	Pimienta	  
food_info_types_spices[25]	dozeSpicesVarietyText[25]	Peppermint	Menta	  
food_info_types_spices[26]	dozeSpicesVarietyText[26]	Rosemary	Romero	  
food_info_types_spices[27]	dozeSpicesVarietyText[27]	Saffron	Azafrán	  
food_info_types_spices[28]	dozeSpicesVarietyText[28]	Sage	Salvia	  
food_info_types_spices[29]	dozeSpicesVarietyText[29]	Thyme	Tomillo	  
food_info_types_spices[30]	dozeSpicesVarietyText[30]	Turmeric	Cúrcuma	  
food_info_types_spices[31]	dozeSpicesVarietyText[31]	Vanilla	Vainilla	  
food_info_types_flaxseeds[0]	dozeFlaxseedsVarietyText[0]	Brown flaxseeds	Linaza café	  
food_info_types_flaxseeds[1]	dozeFlaxseedsVarietyText[1]	Golden flaxseeds	Linaza dorada	  
food_info_types_cruciferous_vegetables[0]	dozeVegetablesCruciferousVarietyText[0]	Arugula	Arugula	  
food_info_types_cruciferous_vegetables[1]	dozeVegetablesCruciferousVarietyText[1]	Bok choy	Bok choy	  
food_info_types_cruciferous_vegetables[2]	dozeVegetablesCruciferousVarietyText[2]	Broccoli (incl. Romanesco)	Brócoli (Romanesco)	  
food_info_types_cruciferous_vegetables[3]	dozeVegetablesCruciferousVarietyText[3]	Brussels sprouts	Repollos de Bruselas	  
food_info_types_cruciferous_vegetables[4]	dozeVegetablesCruciferousVarietyText[4]	Cabbage (green, red and savoy)	Repollo (verde, rojo, de Saboya)	  
food_info_types_cruciferous_vegetables[5]	dozeVegetablesCruciferousVarietyText[5]	Cauliflower (white, green, orange and purple)	Coliflor (blanco, verde, naranja, morado)	  
food_info_types_cruciferous_vegetables[6]	dozeVegetablesCruciferousVarietyText[6]	Collard greens	Berza	  
food_info_types_cruciferous_vegetables[7]	dozeVegetablesCruciferousVarietyText[7]	Horseradish	Rábano picante	  
food_info_types_cruciferous_vegetables[8]	dozeVegetablesCruciferousVarietyText[8]	Kale (black, green, and red)	Col rizada (negra, verde, y roja)	  
food_info_types_cruciferous_vegetables[9]	dozeVegetablesCruciferousVarietyText[9]	Kohlrabi (green and purple)	Colinabo (verde, morado)	  
food_info_types_cruciferous_vegetables[10]	dozeVegetablesCruciferousVarietyText[10]	Mustard greens	Hojas de mostaza	  
food_info_types_cruciferous_vegetables[11]	dozeVegetablesCruciferousVarietyText[11]	Radishes	Rábanos	  
food_info_types_cruciferous_vegetables[12]	dozeVegetablesCruciferousVarietyText[12]	Turnip greens	Nabos verdes	  
food_info_types_cruciferous_vegetables[13]	dozeVegetablesCruciferousVarietyText[13]	Watercress	Berro	  
food_info_types_other_fruits[0]	dozeFruitsOtherVarietyText[0]	Apples	Manzanas	  
food_info_types_other_fruits[1]	dozeFruitsOtherVarietyText[1]	Dried apricots	Albaricoques secos	  
food_info_types_other_fruits[2]	dozeFruitsOtherVarietyText[2]	Avocados	Aguacates	  
food_info_types_other_fruits[3]	dozeFruitsOtherVarietyText[3]	Bananas	Bananas	  
food_info_types_other_fruits[4]	dozeFruitsOtherVarietyText[4]	Cantaloupe	Melones naranja	  
food_info_types_other_fruits[5]	dozeFruitsOtherVarietyText[5]	Clementines	Clementinas	  
food_info_types_other_fruits[6]	dozeFruitsOtherVarietyText[6]	Dates	Dátiles	  
food_info_types_other_fruits[7]	dozeFruitsOtherVarietyText[7]	Dried figs	Higos secos	  
food_info_types_other_fruits[8]	dozeFruitsOtherVarietyText[8]	Grapefruit	Toronja	  
food_info_types_other_fruits[9]	dozeFruitsOtherVarietyText[9]	Honeydew	Melones verdes	  
food_info_types_other_fruits[10]	dozeFruitsOtherVarietyText[10]	Kiwifruit	Kiwis	  
food_info_types_other_fruits[11]	dozeFruitsOtherVarietyText[11]	Lemons	Limones amarillos	  
food_info_types_other_fruits[12]	dozeFruitsOtherVarietyText[12]	Limes	Limones verdes	  
food_info_types_other_fruits[13]	dozeFruitsOtherVarietyText[13]	Lychees	Lychees	  
food_info_types_other_fruits[14]	dozeFruitsOtherVarietyText[14]	Mangos	Mangos	  
food_info_types_other_fruits[15]	dozeFruitsOtherVarietyText[15]	Nectarines	Nectarinas	  
food_info_types_other_fruits[16]	dozeFruitsOtherVarietyText[16]	Oranges	Naranjas	  
food_info_types_other_fruits[17]	dozeFruitsOtherVarietyText[17]	Papaya	Papaya	  
food_info_types_other_fruits[18]	dozeFruitsOtherVarietyText[18]	Passion fruit	Maracuyá	  
food_info_types_other_fruits[19]	dozeFruitsOtherVarietyText[19]	Peaches	Duraznos	  
food_info_types_other_fruits[20]	dozeFruitsOtherVarietyText[20]	Pears	Peras	  
food_info_types_other_fruits[21]	dozeFruitsOtherVarietyText[21]	Pineapple	Piña	  
food_info_types_other_fruits[22]	dozeFruitsOtherVarietyText[22]	Plums (especially black plums)	Ciruelas (en especial ciruelas negras)	  
food_info_types_other_fruits[23]	dozeFruitsOtherVarietyText[23]	Pluots	Pluots	  
food_info_types_other_fruits[24]	dozeFruitsOtherVarietyText[24]	Pomegranates	Granadas	  
food_info_types_other_fruits[25]	dozeFruitsOtherVarietyText[25]	Prunes	Ciruelas pasas	  
food_info_types_other_fruits[26]	dozeFruitsOtherVarietyText[26]	Tangerines	Mandarinas	  
food_info_types_other_fruits[27]	dozeFruitsOtherVarietyText[27]	Watermelon	Sandía	  
food_info_types_beverages[0]	dozeBeveragesVarietyText[0]	Black tea	Té negro	  
food_info_types_beverages[1]	dozeBeveragesVarietyText[1]	Chai tea	Té Chai	  
food_info_types_beverages[2]	dozeBeveragesVarietyText[2]	Vanilla chamomile tea	Té de vainilla y manzanilla	  
food_info_types_beverages[3]	dozeBeveragesVarietyText[3]	Coffee	Café	  
food_info_types_beverages[4]	dozeBeveragesVarietyText[4]	Earl grey tea	Té Earl grey	  
food_info_types_beverages[5]	dozeBeveragesVarietyText[5]	Green tea	Té verde	  
food_info_types_beverages[6]	dozeBeveragesVarietyText[6]	Hibiscus tea	Té de Jamaica	  
food_info_types_beverages[7]	dozeBeveragesVarietyText[7]	Hot chocolate	Chocolate caliente	  
food_info_types_beverages[8]	dozeBeveragesVarietyText[8]	Jasmine tea	Té de jazmín	  
food_info_types_beverages[9]	dozeBeveragesVarietyText[9]	Lemon balm tea	Té de limón	  
food_info_types_beverages[10]	dozeBeveragesVarietyText[10]	Matcha tea	Té de matcha	  
food_info_types_beverages[11]	dozeBeveragesVarietyText[11]	Almond blossom oolong tea	Té de retoño de almendra oolong	  
food_info_types_beverages[12]	dozeBeveragesVarietyText[12]	Peppermint tea	Té de menta	  
food_info_types_beverages[13]	dozeBeveragesVarietyText[13]	Rooibos tea	Té de Rooibos	  
food_info_types_beverages[14]	dozeBeveragesVarietyText[14]	Water	Agua	  
food_info_types_beverages[15]	dozeBeveragesVarietyText[15]	White tea	Té blanco	  
food_info_types_beans[0]	dozeBeansVarietyText[0]	Black beans	Frijoles negros	  
food_info_types_beans[1]	dozeBeansVarietyText[1]	Black-eyed peas	Frijoles de ojo negro	  
food_info_types_beans[2]	dozeBeansVarietyText[2]	Butter beans	Frijoles de mantequilla	  
food_info_types_beans[3]	dozeBeansVarietyText[3]	Cannellini beans	Frijoles cannellini	  
food_info_types_beans[4]	dozeBeansVarietyText[4]	Chickpeas/Garbanzo Beans	Garbanzos	  
food_info_types_beans[5]	dozeBeansVarietyText[5]	Edamame	Edamame	  
food_info_types_beans[6]	dozeBeansVarietyText[6]	English peas	Guisante Ingles	  
food_info_types_beans[7]	dozeBeansVarietyText[7]	Great northern beans	Frijoles grandes del norte	  
food_info_types_beans[8]	dozeBeansVarietyText[8]	Kidney beans	Frijoles	  
food_info_types_beans[9]	dozeBeansVarietyText[9]	Lentils (beluga, french, and red varieties)	Lentejas (beluga, Francesa, y de variedades rojas)	  
food_info_types_beans[10]	dozeBeansVarietyText[10]	Miso	Miso	  
food_info_types_beans[11]	dozeBeansVarietyText[11]	Navy beans	Frijoles blancos	  
food_info_types_beans[12]	dozeBeansVarietyText[12]	Pinto beans	Frijoles pintos	  
food_info_types_beans[13]	dozeBeansVarietyText[13]	Small red beans	Frijoles rojos pequeños	  
food_info_types_beans[14]	dozeBeansVarietyText[14]	Split peas (yellow or green)	Guisantes partidos (amarillos o verdes)	  
food_info_types_beans[15]	dozeBeansVarietyText[15]	Tempeh	Tempeh	  
food_info_types_berries[0]	dozeBerriesVarietyText[0]	Acai berries	Bayas de Acai	  
food_info_types_berries[1]	dozeBerriesVarietyText[1]	Barberries	Agracejos	  
food_info_types_berries[2]	dozeBerriesVarietyText[2]	Blackberries	Moras	  
food_info_types_berries[3]	dozeBerriesVarietyText[3]	Blueberries	Arándanos azules	  
food_info_types_berries[4]	dozeBerriesVarietyText[4]	Cherries (sweet or tart)	Cerezas (dulces o acidas)	  
food_info_types_berries[5]	dozeBerriesVarietyText[5]	Concord grapes	Uvas concord	  
food_info_types_berries[6]	dozeBerriesVarietyText[6]	Cranberries	Arándanos agrios	  
food_info_types_berries[7]	dozeBerriesVarietyText[7]	Goji berries	Bayas Goji	  
food_info_types_berries[8]	dozeBerriesVarietyText[8]	Kumquats	Kumquats	  
food_info_types_berries[9]	dozeBerriesVarietyText[9]	Mulberries	Moras mulberry	  
food_info_types_berries[10]	dozeBerriesVarietyText[10]	Raspberries (black or red)	Frambuesas (negras o rojas)	  
food_info_types_berries[11]	dozeBerriesVarietyText[11]	Strawberries	Fresas	  
food_info_types_exercise[0]	dozeExerciseVarietyText[0]	Bicycling	Bicicleta	  
food_info_types_exercise[1]	dozeExerciseVarietyText[1]	Canoeing	Canoa	  
food_info_types_exercise[2]	dozeExerciseVarietyText[2]	Dancing	Baile	  
food_info_types_exercise[3]	dozeExerciseVarietyText[3]	Dodgeball	Quemado/Dodgeball	  
food_info_types_exercise[4]	dozeExerciseVarietyText[4]	Downhill skiing	Esquí en descenso	  
food_info_types_exercise[5]	dozeExerciseVarietyText[5]	Fencing	Esgrima	  
food_info_types_exercise[6]	dozeExerciseVarietyText[6]	Hiking	Senderismo	  
food_info_types_exercise[7]	dozeExerciseVarietyText[7]	Housework	Quehaceres domésticos	  
food_info_types_exercise[8]	dozeExerciseVarietyText[8]	Ice-skating	Patinaje en hielo	  
food_info_types_exercise[9]	dozeExerciseVarietyText[9]	Inline skating	Patinaje en línea	  
food_info_types_exercise[10]	dozeExerciseVarietyText[10]	Juggling	Malabarismos	  
food_info_types_exercise[11]	dozeExerciseVarietyText[11]	Jumping on a trampoline	Saltar en trampolín	  
food_info_types_exercise[12]	dozeExerciseVarietyText[12]	Paddle boating	Remos	  
food_info_types_exercise[13]	dozeExerciseVarietyText[13]	Playing frisbee	Jugar frisbee	  
food_info_types_exercise[14]	dozeExerciseVarietyText[14]	Roller-skating	Patinaje	  
food_info_types_exercise[15]	dozeExerciseVarietyText[15]	Shooting baskets	Tirar canastas	  
food_info_types_exercise[16]	dozeExerciseVarietyText[16]	Shoveling light snow	Palear nieve ligera	  
food_info_types_exercise[17]	dozeExerciseVarietyText[17]	Skateboarding	Patineta	  
food_info_types_exercise[18]	dozeExerciseVarietyText[18]	Snorkeling	Snorkeling	  
food_info_types_exercise[19]	dozeExerciseVarietyText[19]	Surfing	Surfear	  
food_info_types_exercise[20]	dozeExerciseVarietyText[20]	Swimming recreationally	Nadar recreacionalmente	  
food_info_types_exercise[21]	dozeExerciseVarietyText[21]	Tennis (doubles)	Tennis (dobles)	  
food_info_types_exercise[22]	dozeExerciseVarietyText[22]	Treading water	Mantenerse a flote	  
food_info_types_exercise[23]	dozeExerciseVarietyText[23]	Walking briskly (4 mph)	Caminata rápida (4 mph)	  
food_info_types_exercise[24]	dozeExerciseVarietyText[24]	Water aerobics	Aerobicos acuáticos	  
food_info_types_exercise[25]	dozeExerciseVarietyText[25]	Waterskiing	Esquí en agua	  
food_info_types_exercise[26]	dozeExerciseVarietyText[26]	Yard work	Jardinear	  
food_info_types_exercise[27]	dozeExerciseVarietyText[27]	Yoga	Yoga	  
food_info_types_exercise[28]	dozeExerciseVarietyText[28]	Backpacking	Mochilear	  
food_info_types_exercise[29]	dozeExerciseVarietyText[29]	Basketball	Baloncesto	  
food_info_types_exercise[30]	dozeExerciseVarietyText[30]	Bicycling uphill	Bicicleta cuesta arriba	  
food_info_types_exercise[31]	dozeExerciseVarietyText[31]	Circuit weight training	Circuito de entrenamiento con pesas	  
food_info_types_exercise[32]	dozeExerciseVarietyText[32]	Cross-country skiing	Esquí a campo traviesa	  
food_info_types_exercise[33]	dozeExerciseVarietyText[33]	Football	Football americano	  
food_info_types_exercise[34]	dozeExerciseVarietyText[34]	Hockey	Hockey	  
food_info_types_exercise[35]	dozeExerciseVarietyText[35]	Jogging	Trotar	  
food_info_types_exercise[36]	dozeExerciseVarietyText[36]	Jumping jacks	Saltos de tijera	  
food_info_types_exercise[37]	dozeExerciseVarietyText[37]	Jumping rope	Salta cuerda	  
food_info_types_exercise[38]	dozeExerciseVarietyText[38]	Lacrosse	Lacrosse	  
food_info_types_exercise[39]	dozeExerciseVarietyText[39]	Push-ups	Lagartijas	  
food_info_types_exercise[40]	dozeExerciseVarietyText[40]	Pull-ups	Dominadas	  
food_info_types_exercise[41]	dozeExerciseVarietyText[41]	Racquetball	Racquetball	  
food_info_types_exercise[42]	dozeExerciseVarietyText[42]	Rock climbing	Escalar	  
food_info_types_exercise[43]	dozeExerciseVarietyText[43]	Rugby	Rugby	  
food_info_types_exercise[44]	dozeExerciseVarietyText[44]	Running	Correr	  
food_info_types_exercise[45]	dozeExerciseVarietyText[45]	Scuba diving	Buceo	  
food_info_types_exercise[46]	dozeExerciseVarietyText[46]	Tennis (singles)	Tennis (sencillos)	  
food_info_types_exercise[47]	dozeExerciseVarietyText[47]	Soccer	Fútbol	  
food_info_types_exercise[48]	dozeExerciseVarietyText[48]	Speed skating	Patinaje de velocidad	  
food_info_types_exercise[49]	dozeExerciseVarietyText[49]	Squash	Squash	  
food_info_types_exercise[50]	dozeExerciseVarietyText[50]	Step aerobics	Aerobicos step	  
food_info_types_exercise[51]	dozeExerciseVarietyText[51]	Swimming laps	Natación	  
food_info_types_exercise[52]	dozeExerciseVarietyText[52]	Walking briskly uphill	Caminata rápida cuesta arriba	  
food_info_types_exercise[53]	dozeExerciseVarietyText[53]	Water jogging	Trotar en agua	  
food_info_types_greens[0]	dozeGreensVarietyText[0]	Arugula	Arugula	  
food_info_types_greens[1]	dozeGreensVarietyText[1]	Beet greens	Hojas de remolacha	  
food_info_types_greens[2]	dozeGreensVarietyText[2]	Collard greens	Berza	  
food_info_types_greens[3]	dozeGreensVarietyText[3]	Kale (black, green, and red)	Col rizada (negra, verde, y roja)	  
food_info_types_greens[4]	dozeGreensVarietyText[4]	Mesclun mix (assorted young salad greens)	Mezcla Mesclun (hojas tiernas verdes variadas)	  
food_info_types_greens[5]	dozeGreensVarietyText[5]	Mustard greens	Hojas de mostaza	  
food_info_types_greens[6]	dozeGreensVarietyText[6]	Sorrel	Alazán	  
food_info_types_greens[7]	dozeGreensVarietyText[7]	Spinach	Espinaca	  
food_info_types_greens[8]	dozeGreensVarietyText[8]	Swiss chard	Acelga	  
food_info_types_greens[9]	dozeGreensVarietyText[9]	Turnip greens	Nabos verdes	  
food_info_types_other_vegetables[0]	dozeVegetablesOtherVarietyText[0]	Artichokes	Alcachofas	  
food_info_types_other_vegetables[1]	dozeVegetablesOtherVarietyText[1]	Asparagus	Espárragos	  
food_info_types_other_vegetables[2]	dozeVegetablesOtherVarietyText[2]	Beets	Remolachas	  
food_info_types_other_vegetables[3]	dozeVegetablesOtherVarietyText[3]	Bell peppers	Pimiento morrón	  
food_info_types_other_vegetables[4]	dozeVegetablesOtherVarietyText[4]	Carrots	Zanahorias	  
food_info_types_other_vegetables[5]	dozeVegetablesOtherVarietyText[5]	Corn	Maíz	  
food_info_types_other_vegetables[6]	dozeVegetablesOtherVarietyText[6]	Garlic	Ajo	  
food_info_types_other_vegetables[7]	dozeVegetablesOtherVarietyText[7]	Mushrooms (button, oyster, portobello, and shiitake)	Champiñones (botón, ostra, portobello, y shiitake)	  
food_info_types_other_vegetables[8]	dozeVegetablesOtherVarietyText[8]	Okra	Okra	  
food_info_types_other_vegetables[9]	dozeVegetablesOtherVarietyText[9]	Onions	Cebollas	  
